commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODo2MWY0NzEwNWEyYzljNjBlOTUwY2E4MDhiNzU2MGY3NzZmOWJmYTMx;" If they are
disabled, we could save one argument passing overhead by calling
__kmalloc(_node)()";1;0
MDY6Q29tbWl0MjMyNTI5ODo2MWY0NzEwNWEyYzljNjBlOTUwY2E4MDhiNzU2MGY3NzZmOWJmYTMx; But, I think that it would be marginal;0;0
MDY6Q29tbWl0MjMyNTI5ODo2MWY0NzEwNWEyYzljNjBlOTUwY2E4MDhiNzU2MGY3NzZmOWJmYTMx;" Furthermore,
default slab allocator, SLUB, doesn't use this technique so I think that
it's okay to change this situation";1;1
MDY6Q29tbWl0MjMyNTI5ODo2MWY0NzEwNWEyYzljNjBlOTUwY2E4MDhiNzU2MGY3NzZmOWJmYTMx;"After this change, we can turn on/off CONFIG_DEBUG_SLAB without full
kernel build and remove some complicated '#if' defintion";1;1
MDY6Q29tbWl0MjMyNTI5ODo2MWY0NzEwNWEyYzljNjBlOTUwY2E4MDhiNzU2MGY3NzZmOWJmYTMx;" It looks more
benefitial to me.";1;1
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;slab: get_online_mems for kmem_cache_{create,destroy,shrink};1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"When we create a sl[au]b cache, we allocate kmem_cache_node structures
for each online NUMA node";0;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;" To handle nodes taken online/offline, we
register memory hotplug notifier and allocate/free kmem_cache_node
corresponding to the node that changes its state for each kmem cache";0;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"To synchronize between the two paths we hold the slab_mutex during both
the cache creationg/destruction path and while tuning per-node parts of
kmem caches in memory hotplug handler, but that's not quite right,
because it does not guarantee that a newly created cache will have all
kmem_cache_nodes initialized in case it races with memory hotplug";0;1
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;" For
instance, in case of slub";0;1
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"    CPU0                            CPU1
    kmem_cache_create:              online_pages";0;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;     __kmem_cache_create:            slab_memory_callback;1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;                                      slab_mem_going_online_callback;1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"                                       lock slab_mutex
                                       for each slab_caches list entry
                                           allocate kmem_cache node
                                       unlock slab_mutex
      lock slab_mutex
      init_kmem_cache_nodes";0;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"           allocate kmem_cache node
      add kmem_cache to slab_caches list
      unlock slab_mutex
                                    online_pages (continued)";1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"                                     node_states_set_node
As a result we'll get a kmem cache with not all kmem_cache_nodes
allocated";0;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"To avoid issues like that we should hold get/put_online_mems() during
the whole kmem cache creation/destruction/shrink paths, just like we
deal with cpu hotplug";1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj; This patch does the trick;1;0
MDY6Q29tbWl0MjMyNTI5ODowM2FmYzBlMjVmN2ZjMDM1MzcwMTRhNzcwZjRjNTRlYmJlNjNhMjRj;"Note, that after it's applied, there is no need in taking the slab_mutex
for kmem_cache_shrink any more, so it is removed from there.";1;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;mm: slab/slub: use page->list consistently instead of page->lru;1;0
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;'struct page' has two list_head fields: 'lru' and 'list';0;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;" Conveniently,
they are unioned together";1;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;" This means that code can use them
interchangably, which gets horribly confusing like with this nugget from
slab.c";1;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;"This patch makes the slab and slub code use page->lru universally instead
of mixing ->list and ->lru";1;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;"So, the new rule is: page->lru is what the you use if you want to keep
your page on a list";1;1
MDY6Q29tbWl0MjMyNTI5ODozNGJmNmVmOTRhODM1YThmMWQ4YWJkM2U3ZDM4YzZjMDhkMjA1ODY3;" Don't like the fact that it's not called ->list?
Too bad.";1;0
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;mm/sl[aou]b: Move kmallocXXX functions to common code;1;0
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"The kmalloc* functions of all slab allcoators are similar now so
lets move them into slab.h";1;0
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"This requires some function naming changes
in slob";1;1
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"As a results of this patch there is a common set of functions for
all allocators";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"Also means that kmalloc_large() is now available
in general to perform large order allocations that go directly
via the page allocator";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"kmalloc_large() can be substituted if
kmalloc() throws warnings because of too large allocations";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMWI2ZWI2ZTZiZTE0OWI0MGViYjAxM2Y1YmZlMmFjODZiNmYxYzFi;"kmalloc_large() has exactly the same semantics as kmalloc but
can only used for allocations > PAGE_SIZE.";0;0
MDY6Q29tbWl0MjMyNTI5ODpjMWU4NTRlOTI0ZjM1NDY1N2VhMmFkMDhmZDdiMzhhYWM4MWM1OWIx;slob: Check for NULL pointer before calling ctor();0;0
MDY6Q29tbWl0MjMyNTI5ODpjMWU4NTRlOTI0ZjM1NDY1N2VhMmFkMDhmZDdiMzhhYWM4MWM1OWIx;"While doing some code inspection, I noticed that the slob constructor
method can be called with a NULL pointer";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMWU4NTRlOTI0ZjM1NDY1N2VhMmFkMDhmZDdiMzhhYWM4MWM1OWIx;"If memory is tight and slob
fails to allocate with slob_alloc() or slob_new_pages() it still calls
the ctor() method with a NULL pointer";0;0
MDY6Q29tbWl0MjMyNTI5ODpjMWU4NTRlOTI0ZjM1NDY1N2VhMmFkMDhmZDdiMzhhYWM4MWM1OWIx;"Looking at the first ctor()
method I found, I noticed that it can not handle a NULL pointer (I'm
sure others probably can't either)";0;1
MDY6Q29tbWl0MjMyNTI5ODpjMWU4NTRlOTI0ZjM1NDY1N2VhMmFkMDhmZDdiMzhhYWM4MWM1OWIx;"static void sighand_ctor(void *data)
The solution is to only call the ctor() method if allocation succeeded.";1;1
MDY6Q29tbWl0MjMyNTI5ODphNmQ3ODE1OWY4YTcxNzI2M2JlYTcxYmVmNzM4MjU2ZGFmZTYyNjBk;slob: use DIV_ROUND_UP where possible;1;1
MDY6Q29tbWl0MjMyNTI5ODphNmQ3ODE1OWY4YTcxNzI2M2JlYTcxYmVmNzM4MjU2ZGFmZTYyNjBk;;0;0
MDY6Q29tbWl0MjMyNTI5ODoyMmI3NTFjM2QwMzc2ZTg2YTM3N2UzYTBhYTJkZGJiZTlkMmVlZmMx;mm: rename page struct field helpers;1;0
MDY6Q29tbWl0MjMyNTI5ODoyMmI3NTFjM2QwMzc2ZTg2YTM3N2UzYTBhYTJkZGJiZTlkMmVlZmMx;"The function names page_xchg_last_nid(), page_last_nid() and
reset_page_last_nid() were judged to be inconsistent so rename them to a
struct_field_op style pattern";1;1
MDY6Q29tbWl0MjMyNTI5ODoyMmI3NTFjM2QwMzc2ZTg2YTM3N2UzYTBhYTJkZGJiZTlkMmVlZmMx;" As it looked jarring to have
reset_page_mapcount() and page_nid_reset_last() beside each other in
memmap_init_zone(), this patch also renames reset_page_mapcount() to
page_mapcount_reset()";1;1
MDY6Q29tbWl0MjMyNTI5ODoyMmI3NTFjM2QwMzc2ZTg2YTM3N2UzYTBhYTJkZGJiZTlkMmVlZmMx;" There are others like init_page_count() but as
it is used throughout the arch code a rename would likely cause more
conflicts than it is worth.";1;1
MDY6Q29tbWl0MjMyNTI5ODpiOWNlNWVmNDlmMDBkYWYyMjU0YzY5NTNjOGQzMWY3OWFhYmNjZDM0;sl[au]b: always get the cache from its page in kmem_cache_free();0;0
MDY6Q29tbWl0MjMyNTI5ODpiOWNlNWVmNDlmMDBkYWYyMjU0YzY5NTNjOGQzMWY3OWFhYmNjZDM0;struct page already has this information;0;1
MDY6Q29tbWl0MjMyNTI5ODpiOWNlNWVmNDlmMDBkYWYyMjU0YzY5NTNjOGQzMWY3OWFhYmNjZDM0;" If we start chaining caches,
this information will always be more trustworthy than whatever is passed
into the function.";1;1
MDY6Q29tbWl0MjMyNTI5ODo0NTkwNjg1NTQ2YTM3NGZiMGY2MDY4MmNlMGUzYTZmZDQ4OTExZDQ2;mm/sl[aou]b: Common alignment code;1;0
MDY6Q29tbWl0MjMyNTI5ODo0NTkwNjg1NTQ2YTM3NGZiMGY2MDY4MmNlMGUzYTZmZDQ4OTExZDQ2;Extract the code to do object alignment from the allocators;0;0
MDY6Q29tbWl0MjMyNTI5ODo0NTkwNjg1NTQ2YTM3NGZiMGY2MDY4MmNlMGUzYTZmZDQ4OTExZDQ2;"Do the alignment calculations in slab_common so that the
__kmem_cache_create functions of the allocators do not have
to deal with alignment.";0;0
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;mm/slob: use min_t() to compare ARCH_SLAB_MINALIGN;1;0
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;"The definition of ARCH_SLAB_MINALIGN is architecture dependent
and can be either of type size_t or int";1;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;"Comparing that value
with ARCH_KMALLOC_MINALIGN can cause harmless warnings on
platforms where they are different";0;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;"Since both are always
small positive integer numbers, using the size_t type to compare
them is safe and gets rid of the warning";1;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;Without this patch, building ARM collie_defconfig results in;0;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;mm/slob.c: In function '__kmalloc_node';0;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;"mm/slob.c:431:152: warning: comparison of distinct pointer types lacks a cast [enabled by default]
mm/slob.c: In function 'kfree'";0;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;"mm/slob.c:484:153: warning: comparison of distinct pointer types lacks a cast [enabled by default]
mm/slob.c: In function 'ksize'";0;1
MDY6Q29tbWl0MjMyNTI5ODo3ODkzMDZlNWFkNmIzMDUxYzI2M2FjMjQ3ODg3NWVmYThiYzA3NDYy;mm/slob.c:503:153: warning: comparison of distinct pointer types lacks a cast [enabled by default];0;1
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;mm/slob: Use free_page instead of put_page for page-size kmalloc allocations;1;0
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;"When freeing objects, the slob allocator currently free empty pages
calling __free_pages()";0;0
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;"However, page-size kmallocs are disposed
using put_page() instead";1;0
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;"It makes no sense to call put_page() for kernel pages that are provided
by the object allocator, so we shouldn't be doing this ourselves";0;1
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;This is based on;0;0
MDY6Q29tbWl0MjMyNTI5ODo4Y2Y5ODY0YjEzODI4NTFkOTBjN2M1MDVmODQ0MWM4OTI4ZjE0Njll;"commit d9b7f22623b5fa9cc189581dcdfb2ac605933bf4
Author: Glauber Costa <glommer@parallels.com>
slub: use free_page instead of put_page for freeing kmalloc allocation";1;0
MDY6Q29tbWl0MjMyNTI5ODoyNDI4NjBhNDdhNzViOTMzYTc5YTMwZjZhNDBiZjQ4NThmNGEzZWNj;mm/sl[aou]b: Move common kmem_cache_size() to slab.h;1;0
MDY6Q29tbWl0MjMyNTI5ODoyNDI4NjBhNDdhNzViOTMzYTc5YTMwZjZhNDBiZjQ4NThmNGEzZWNj;"This function is identically defined in all three allocators
and it's trivial to move it to slab.h
Since now it's static, inline, header-defined function
this patch also drops the EXPORT_SYMBOL tag.";1;1
MDY6Q29tbWl0MjMyNTI5ODpmZTc0ZmUyYmYyOTNkMDYxODI2ZjBkN2FmYzJjYTg0NTZiZGJiNDBl;mm/slob: Use object_size field in kmem_cache_size();1;0
MDY6Q29tbWl0MjMyNTI5ODpmZTc0ZmUyYmYyOTNkMDYxODI2ZjBkN2FmYzJjYTg0NTZiZGJiNDBl;"Fields object_size and size are not the same: the latter might include
slab metadata";1;0
MDY6Q29tbWl0MjMyNTI5ODpmZTc0ZmUyYmYyOTNkMDYxODI2ZjBkN2FmYzJjYTg0NTZiZGJiNDBl;Return object_size field in kmem_cache_size();1;0
MDY6Q29tbWl0MjMyNTI5ODpmZTc0ZmUyYmYyOTNkMDYxODI2ZjBkN2FmYzJjYTg0NTZiZGJiNDBl;Also, improve trace accuracy by correctly tracing reported size.;1;1
MDY6Q29tbWl0MjMyNTI5ODo5OTlkODc5NWQ0MzhkMzk2OTM2ODExYjE4NTQyOGQ3MGI3YjdkZTZk;mm/slob: Drop usage of page->private for storing page-sized allocations;1;1
MDY6Q29tbWl0MjMyNTI5ODo5OTlkODc5NWQ0MzhkMzk2OTM2ODExYjE4NTQyOGQ3MGI3YjdkZTZk;"This field was being used to store size allocation so it could be
retrieved by ksize()";1;0
MDY6Q29tbWl0MjMyNTI5ODo5OTlkODc5NWQ0MzhkMzk2OTM2ODExYjE4NTQyOGQ3MGI3YjdkZTZk;"However, it is a bad practice to not mark a page
as a slab page and then use fields for special purposes";1;0
MDY6Q29tbWl0MjMyNTI5ODo5OTlkODc5NWQ0MzhkMzk2OTM2ODExYjE4NTQyOGQ3MGI3YjdkZTZk;"There is no need to store the allocated size and
ksize() can simply return PAGE_SIZE << compound_order(page).";1;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0;mm, slob: fix build breakage in __kmalloc_node_track_caller;1;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0;On Sat, 8 Sep 2012, Ezequiel Garcia wrote;0;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0;"> @@ -454,15 +455,35 @@ void *__kmalloc_node(size_t size, gfp_t gfp, int node)
> -		trace_kmalloc_node(_RET_IP_, ret,
> +		trace_kmalloc_node(caller, ret,
> +void *__kmalloc_node(size_t size, gfp_t gfp, int node)
> +#ifdef CONFIG_TRACING
> +void *__kmalloc_track_caller(size_t size, gfp_t gfp, unsigned long caller)
> +#ifdef CONFIG_NUMA
> +void *__kmalloc_node_track_caller(size_t size, gfp_t gfpflags,
> +					int node, unsigned long caller)
> +#endif
This breaks Pekka's slab/next tree with this";1;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0;mm/slob.c: In function '__kmalloc_node_track_caller';0;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0;"mm/slob.c:488: error: 'gfp' undeclared (first use in this function)
mm/slob.c:488: error: (Each undeclared identifier is reported only once
mm/slob.c:488: error: for each function it appears in.)
mm, slob: fix build breakage in __kmalloc_node_track_caller
""mm, slob: Add support for kmalloc_track_caller()"" breaks the build
because gfp is undeclared";1;1
MDY6Q29tbWl0MjMyNTI5ODo4MmJkNTUwOGI0MDgwZTg1MWFjMWE5YjYyYmVkNmQ3MjdiMWI0YTg0; Fix it.;1;1
MDY6Q29tbWl0MjMyNTI5ODpmM2Y3NDEwMTk1OTVmMWU3MzU2NGQ5ODVmNWZlOGFiY2JiOThjNzY5;mm, slob: Add support for kmalloc_track_caller();1;0
MDY6Q29tbWl0MjMyNTI5ODpmM2Y3NDEwMTk1OTVmMWU3MzU2NGQ5ODVmNWZlOGFiY2JiOThjNzY5;Currently slob falls back to regular kmalloc for this case;0;1
MDY6Q29tbWl0MjMyNTI5ODpmM2Y3NDEwMTk1OTVmMWU3MzU2NGQ5ODVmNWZlOGFiY2JiOThjNzY5;"With this patch kmalloc_track_caller() is correctly implemented,
thus tracing the specified caller";1;1
MDY6Q29tbWl0MjMyNTI5ODpmM2Y3NDEwMTk1OTVmMWU3MzU2NGQ5ODVmNWZlOGFiY2JiOThjNzY5;"This is important to trace accurately allocations performed by
krealloc, kstrdup, kmemdup, etc.";0;1
MDY6Q29tbWl0MjMyNTI5ODo5MGYyY2JiYzQ5YThmZTVhNDljZWExZDM2MmQ5MGUzNzdiOTQ5ZDQ5;mm, slob: Use NUMA_NO_NODE instead of -1;1;0
MDY6Q29tbWl0MjMyNTI5ODo5MGYyY2JiYzQ5YThmZTVhNDljZWExZDM2MmQ5MGUzNzdiOTQ5ZDQ5;;0;0
MDY6Q29tbWl0MjMyNTI5ODpjY2U4OWY0ZjY5MTEyODY1MDBjZjdiZTAzNjNmNDZjOWIwYTEyY2Uw;mm/sl[aou]b: Move kmem_cache refcounting to common code;0;0
MDY6Q29tbWl0MjMyNTI5ODpjY2U4OWY0ZjY5MTEyODY1MDBjZjdiZTAzNjNmNDZjOWIwYTEyY2Uw;"Get rid of the refcount stuff in the allocators and do that part of
kmem_cache management in the common code.";0;0
MDY6Q29tbWl0MjMyNTI5ODo4YTEzYTRjYzgwYmIyNWM5ZWFiMmU3ZTU2YmFiNzI0ZmNmYTU1ZmNl;mm/sl[aou]b: Shrink __kmem_cache_create() parameter lists;1;0
MDY6Q29tbWl0MjMyNTI5ODo4YTEzYTRjYzgwYmIyNWM5ZWFiMmU3ZTU2YmFiNzI0ZmNmYTU1ZmNl;Do the initial settings of the fields in common code;1;0
MDY6Q29tbWl0MjMyNTI5ODo4YTEzYTRjYzgwYmIyNWM5ZWFiMmU3ZTU2YmFiNzI0ZmNmYTU1ZmNl;"This will allow us
to push more processing into common code later and improve readability.";1;1
MDY6Q29tbWl0MjMyNTI5ODoyNzhiMWJiMTMxMzY2NGQ0OTk5YTdmN2Q0N2E4YThkOTY0ODYyZDAy;mm/sl[aou]b: Move kmem_cache allocations into common code;1;0
MDY6Q29tbWl0MjMyNTI5ODoyNzhiMWJiMTMxMzY2NGQ0OTk5YTdmN2Q0N2E4YThkOTY0ODYyZDAy;Shift the allocations to common code;0;1
MDY6Q29tbWl0MjMyNTI5ODoyNzhiMWJiMTMxMzY2NGQ0OTk5YTdmN2Q0N2E4YThkOTY0ODYyZDAy;"That way the allocation and
freeing of the kmem_cache structures is handled by common code.";0;0
MDY6Q29tbWl0MjMyNTI5ODoxMmMzNjY3ZmI3ODBlMjAzNjBhZDBiZGUzMmRmYjM1OTFlZjYwOWFk;mm/sl[aou]b: Get rid of __kmem_cache_destroy;1;0
MDY6Q29tbWl0MjMyNTI5ODoxMmMzNjY3ZmI3ODBlMjAzNjBhZDBiZGUzMmRmYjM1OTFlZjYwOWFk;What is done there can be done in __kmem_cache_shutdown;1;1
MDY6Q29tbWl0MjMyNTI5ODoxMmMzNjY3ZmI3ODBlMjAzNjBhZDBiZGUzMmRmYjM1OTFlZjYwOWFk;This affects RCU handling somewhat;1;1
MDY6Q29tbWl0MjMyNTI5ODoxMmMzNjY3ZmI3ODBlMjAzNjBhZDBiZGUzMmRmYjM1OTFlZjYwOWFk;"On rcu free all slab allocators do
not refer to other management structures than the kmem_cache structure";0;0
MDY6Q29tbWl0MjMyNTI5ODoxMmMzNjY3ZmI3ODBlMjAzNjBhZDBiZGUzMmRmYjM1OTFlZjYwOWFk;"Therefore these other structures can be freed before the rcu deferred
free to the page allocator occurs.";0;1
MDY6Q29tbWl0MjMyNTI5ODo4ZjRjNzY1YzIyZGVlZTc2NjMxOWFlOWExZGI2ODMyNWYxNDgxNmU2;mm/sl[aou]b: Move freeing of kmem_cache structure to common code;0;0
MDY6Q29tbWl0MjMyNTI5ODo4ZjRjNzY1YzIyZGVlZTc2NjMxOWFlOWExZGI2ODMyNWYxNDgxNmU2;The freeing action is basically the same in all slab allocators;1;0
MDY6Q29tbWl0MjMyNTI5ODo4ZjRjNzY1YzIyZGVlZTc2NjMxOWFlOWExZGI2ODMyNWYxNDgxNmU2;Move to the common kmem_cache_destroy() function.;0;0
MDY6Q29tbWl0MjMyNTI5ODo5YjAzMGNiODY1ZjEzN2UxNTc0NTk2OTgzZmFjZTJhMDdlNDFlOGIy;"mm/sl[aou]b: Use ""kmem_cache"" name for slab cache with kmem_cache struct";0;0
MDY6Q29tbWl0MjMyNTI5ODo5YjAzMGNiODY1ZjEzN2UxNTc0NTk2OTgzZmFjZTJhMDdlNDFlOGIy;"Make all allocators use the ""kmem_cache"" slabname for the ""kmem_cache""
structure.";1;0
MDY6Q29tbWl0MjMyNTI5ODo5NDVjZjJiNjE5OWJlNzBmZjAzMTAyYjllNjQyYzNiYjA1ZDAxZGU5;mm/sl[aou]b: Extract a common function for kmem_cache_destroy;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NDVjZjJiNjE5OWJlNzBmZjAzMTAyYjllNjQyYzNiYjA1ZDAxZGU5;kmem_cache_destroy does basically the same in all allocators;0;0
MDY6Q29tbWl0MjMyNTI5ODo5NDVjZjJiNjE5OWJlNzBmZjAzMTAyYjllNjQyYzNiYjA1ZDAxZGU5;"Extract common code which is easy since we already have common mutex
handling.";0;0
MDY6Q29tbWl0MjMyNTI5ODo3YzlhZGY1YTU0NzE2NDdmMzkyMTY5ZWYxOWQzZTgxZGNmYTc2MDQ1;mm/sl[aou]b: Move list_add() to slab_common.c;1;0
MDY6Q29tbWl0MjMyNTI5ODo3YzlhZGY1YTU0NzE2NDdmMzkyMTY5ZWYxOWQzZTgxZGNmYTc2MDQ1;"Move the code to append the new kmem_cache to the list of slab caches to
the kmem_cache_create code in the shared code";1;0
MDY6Q29tbWl0MjMyNTI5ODo3YzlhZGY1YTU0NzE2NDdmMzkyMTY5ZWYxOWQzZTgxZGNmYTc2MDQ1;"This is possible now since the acquisition of the mutex was moved into
kmem_cache_create().";1;1
MDY6Q29tbWl0MjMyNTI5ODo0NGE4YmRlYTE5ZGZmMWFiY2RjNDUyOGU1ZjdlMDM4YjE4ZWU1MjU1;slob: Fix early boot kernel crash;1;1
MDY6Q29tbWl0MjMyNTI5ODo0NGE4YmRlYTE5ZGZmMWFiY2RjNDUyOGU1ZjdlMDM4YjE4ZWU1MjU1;"Commit fd3142a59af2012a7c5dc72ec97a4935ff1c5fc6 broke
slob since a piece of a change for a later patch slipped into
Fengguang Wu writes";0;0
MDY6Q29tbWl0MjMyNTI5ODo0NGE4YmRlYTE5ZGZmMWFiY2RjNDUyOGU1ZjdlMDM4YjE4ZWU1MjU1;"  The commit crashes the kernel w/o any dmesg output (the attached one is
  created by the script as a summary for that run)";1;0
MDY6Q29tbWl0MjMyNTI5ODo0NGE4YmRlYTE5ZGZmMWFiY2RjNDUyOGU1ZjdlMDM4YjE4ZWU1MjU1;"This is very
  reproducible in kvm for the attached config.";0;0
MDY6Q29tbWl0MjMyNTI5ODo5N2QwNjYwOTE1OGU2MWY2YmRmNTM4YzRhNjc4OGUyZGU0OTIyMzZm;mm, sl[aou]b: Common definition for boot state of the slab allocators;1;0
MDY6Q29tbWl0MjMyNTI5ODo5N2QwNjYwOTE1OGU2MWY2YmRmNTM4YzRhNjc4OGUyZGU0OTIyMzZm;All allocators have some sort of support for the bootstrap status;0;0
MDY6Q29tbWl0MjMyNTI5ODo5N2QwNjYwOTE1OGU2MWY2YmRmNTM4YzRhNjc4OGUyZGU0OTIyMzZm;"Setup a common definition for the boot states and make all slab
allocators use that definition.";1;0
MDY6Q29tbWl0MjMyNTI5ODowMzkzNjNmMzhiZmU1ZjYyODFlOWVhZTVlMDUxOGIxMTU3N2Q5ZDUw;mm, sl[aou]b: Extract common code for kmem_cache_create();0;0
