commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODo3NjNmNTI3YjY4YzZiMDI2NDM5ZjBiMTJlYmUyMzJkOTZiNTU2M2Rm;ACPI / button: Using input_set_capability() to mark device's event capability;1;0
MDY6Q29tbWl0MjMyNTI5ODo3NjNmNTI3YjY4YzZiMDI2NDM5ZjBiMTJlYmUyMzJkOTZiNTU2M2Rm;"Input layer provides input_set_capability() to set input device's event
related bits";0;0
MDY6Q29tbWl0MjMyNTI5ODo3NjNmNTI3YjY4YzZiMDI2NDM5ZjBiMTJlYmUyMzJkOTZiNTU2M2Rm;This patch is to use it to replace origin code.;1;1
MDY6Q29tbWl0MjMyNTI5ODoxNjk2ZDlkYzU3ZTA2MmNlNTIwMGY2YTQyYTZhYWFkYTE1YjQzNGJi;ACPI: Remove the old /proc/acpi/event interface;1;0
MDY6Q29tbWl0MjMyNTI5ODoxNjk2ZDlkYzU3ZTA2MmNlNTIwMGY2YTQyYTZhYWFkYTE1YjQzNGJi;It is quite some time that this one has been deprecated;0;1
MDY6Q29tbWl0MjMyNTI5ODoxNjk2ZDlkYzU3ZTA2MmNlNTIwMGY2YTQyYTZhYWFkYTE1YjQzNGJi;Get rid of it;1;0
MDY6Q29tbWl0MjMyNTI5ODoxNjk2ZDlkYzU3ZTA2MmNlNTIwMGY2YTQyYTZhYWFkYTE1YjQzNGJi;"Should some really important user be overseen, it may be reverted and
the userspace program worked on first, but it is time to do something
to get rid of this old stuff...";0;1
MDY6Q29tbWl0MjMyNTI5ODpkOWRkYTc4YmFkODc5NTk1ZDhjNDIyMGEwNjdmYzAyOWQ2NDg0YTE2;procfs: new helper - PDE_DATA(inode);1;0
MDY6Q29tbWl0MjMyNTI5ODpkOWRkYTc4YmFkODc5NTk1ZDhjNDIyMGEwNjdmYzAyOWQ2NDg0YTE2;"The only part of proc_dir_entry the code outside of fs/proc
really cares about is PDE(inode)->data";0;1
MDY6Q29tbWl0MjMyNTI5ODpkOWRkYTc4YmFkODc5NTk1ZDhjNDIyMGEwNjdmYzAyOWQ2NDg0YTE2;" Provide a helper
for that; static inline for now, eventually will be moved
to fs/proc, along with the knowledge of struct proc_dir_entry
layout.";1;1
MDY6Q29tbWl0MjMyNTI5ODo2MjcwZGE2ZjRkNWE3ZTEzY2ZmOTg1ODVkMjVjNjc0MmFlYzVhMzNj;ACPI: suppress compiler warnings in button.c;0;1
MDY6Q29tbWl0MjMyNTI5ODo2MjcwZGE2ZjRkNWE3ZTEzY2ZmOTg1ODVkMjVjNjc0MmFlYzVhMzNj;This patch fixes following compiler warnings when build via make W=1;1;1
MDY6Q29tbWl0MjMyNTI5ODo2MjcwZGE2ZjRkNWE3ZTEzY2ZmOTg1ODVkMjVjNjc0MmFlYzVhMzNj;"drivers/acpi/button.c:220:5: warning: no previous prototype for ‘acpi_lid_notifier_register’ [-Wmissing-prototypes]
drivers/acpi/button.c:226:5: warning: no previous prototype for ‘acpi_lid_notifier_unregister’ [-Wmissing-prototypes]
drivers/acpi/button.c:232:5: warning: no previous prototype for ‘acpi_lid_open’ [-Wmissing-prototypes]";0;1
MDY6Q29tbWl0MjMyNTI5ODo1MWZhYzgzODhhMDMyNWE0M2YwYWU2NzQ1M2VjZTJjMzczZTJlYzI4;ACPI: Remove useless type argument of driver .remove() operation;1;1
MDY6Q29tbWl0MjMyNTI5ODo1MWZhYzgzODhhMDMyNWE0M2YwYWU2NzQ1M2VjZTJjMzczZTJlYzI4;"The second argument of ACPI driver .remove() operation is only used
by the ACPI processor driver and the value passed to that driver
through it is always available from the given struct acpi_device
object's removal_type field";1;1
MDY6Q29tbWl0MjMyNTI5ODo1MWZhYzgzODhhMDMyNWE0M2YwYWU2NzQ1M2VjZTJjMzczZTJlYzI4;" For this reason, the second ACPI driver
.remove() argument is in fact useless, so drop it.";1;1
MDY6Q29tbWl0MjMyNTI5ODo0NjZlNzhmNzc5YjJiODExZjc3ZGJkMmViZjYxOGRkZDQyZTNlZDUw;ACPI/button: convert to module_acpi_driver();1;0
MDY6Q29tbWl0MjMyNTI5ODo0NjZlNzhmNzc5YjJiODExZjc3ZGJkMmViZjYxOGRkZDQyZTNlZDUw;;0;0
MDY6Q29tbWl0MjMyNTI5ODo5MDY5MjQwNDgwZTI0YTJkNmNlMjM0MDRjOWFkNmNhYmY1OWI3MjU4;ACPI / PM: Fix unused function warnings for CONFIG_PM_SLEEP;1;1
MDY6Q29tbWl0MjMyNTI5ODo5MDY5MjQwNDgwZTI0YTJkNmNlMjM0MDRjOWFkNmNhYmY1OWI3MjU4;"According to compiler warnings, several suspend/resume functions
in ACPI drivers are not used for CONFIG_PM_SLEEP unset, so add
#ifdefs to prevent them from being built in that case.";1;1
MDY6Q29tbWl0MjMyNTI5ODoxYmU1MzJkZTgzNGFiN2IxOGNlMjBkYzJlNTZlNzI0NzcwYmViNzlk;ACPI: Use struct dev_pm_ops for power management in the button driver;1;0
MDY6Q29tbWl0MjMyNTI5ODoxYmU1MzJkZTgzNGFiN2IxOGNlMjBkYzJlNTZlNzI0NzcwYmViNzlk;"Make the ACPI button driver define its PM callbacks through
a struct dev_pm_ops object rather than by using legacy PM hooks
in struct acpi_device_ops.";1;0
MDY6Q29tbWl0MjMyNTI5ODo5MTJiNzQyN2ZjMTM0NjdiYWMwNDJjYzcyZjJlY2NiZGJjMzlkNzcz;ACPI button: remove unused procfs I/F;1;1
MDY6Q29tbWl0MjMyNTI5ODo5MTJiNzQyN2ZjMTM0NjdiYWMwNDJjYzcyZjJlY2NiZGJjMzlkNzcz;Remove unused ACPI button procfs interface;1;1
MDY6Q29tbWl0MjMyNTI5ODo5MTJiNzQyN2ZjMTM0NjdiYWMwNDJjYzcyZjJlY2NiZGJjMzlkNzcz;Only /proc/acpi/button/lid/LID/state remains.;1;0
MDY6Q29tbWl0MjMyNTI5ODpjMTlmOWE4NGVjODA3ZGE1N2ZkNzViYmQ5YTNmMmI4MjY5NjExZjc5;ACPI / Button: Avoid disabling wakeup unnecessarily on remove;1;1
MDY6Q29tbWl0MjMyNTI5ODpjMTlmOWE4NGVjODA3ZGE1N2ZkNzViYmQ5YTNmMmI4MjY5NjExZjc5;"If a button device had already been enabled to wake up the system
from sleep states before the button driver saw it, the driver
shouldn't disable the device's wakeup capability when being detached
from the device.";0;0
MDY6Q29tbWl0MjMyNTI5ODo1MTkwNzI2NzY1YjQwNzc0YzA2OWUxODdhOTU4ZTEwY2NkOTcwZTY1;ACPI: Remove the wakeup.run_wake_count device field;1;0
MDY6Q29tbWl0MjMyNTI5ODo1MTkwNzI2NzY1YjQwNzc0YzA2OWUxODdhOTU4ZTEwY2NkOTcwZTY1;"The wakeup.run_wake_count ACPI device field is only used by the PCI
runtime PM code to ""protect"" devices from being prepared for
generating wakeup signals more than once in a row";0;1
MDY6Q29tbWl0MjMyNTI5ODo1MTkwNzI2NzY1YjQwNzc0YzA2OWUxODdhOTU4ZTEwY2NkOTcwZTY1;" However, it
really doesn't provide any protection, because (1) all of the
functions it is supposed to protect use their own reference counters
effectively ensuring that the device will be set up for generating
wakeup signals just once and (2) the PCI runtime PM code uses
wakeup.run_wake_count in a racy way, since nothing prevents
acpi_dev_run_wake() from being called concurrently from two different
threads for the same device";0;1
MDY6Q29tbWl0MjMyNTI5ODo1MTkwNzI2NzY1YjQwNzc0YzA2OWUxODdhOTU4ZTEwY2NkOTcwZTY1;"Remove the wakeup.run_wake_count ACPI device field which is
unnecessary, confusing and used in a wrong way.";0;0
MDY6Q29tbWl0MjMyNTI5ODoxZjgzNTExYmQ4ZjQ0YjhhOWUyZDgyMjYzYjJjOTVmMjZhNjI1ZmNj;ACPI / PM: Report wakeup events from buttons;0;0
MDY6Q29tbWl0MjMyNTI5ODoxZjgzNTExYmQ4ZjQ0YjhhOWUyZDgyMjYzYjJjOTVmMjZhNjI1ZmNj;"Since ACPI buttons and lids can be configured to wake up the system
from sleep states, report wakeup events from these devices.";1;0
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;ACPI / PM: Use device wakeup flags for handling ACPI wakeup devices;1;1
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;"There are ACPI devices (buttons and the laptop lid) that can wake up
the system from sleep states and have no ""physical"" companion
devices";1;0
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;" The ACPI subsystem uses two flags, wakeup.state.enabled and
wakeup.flags.always_enabled, for handling those devices, but they
are not accessible through the standard device wakeup infrastructure";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;"User space can only control them via the /proc/acpi/wakeup interface
that is not really convenient (e.g";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;"the way in which devices are
enabled to wake up the system is not portable between different
systems, because it requires one to know the devices' ""names"" used in
the system's ACPI tables)";0;1
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;"To address this problem, use standard device wakeup flags instead of
the special ACPI flags for handling those devices";1;1
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;" In particular,
use device_set_wakeup_capable() to mark the ACPI wakeup devices
during initialization and use device_set_wakeup_enable() to allow
or disallow them to wake up the system from sleep states";1;0
MDY6Q29tbWl0MjMyNTI5ODpmMmI1NmJjODA4YWRkYjkwOGE1YmY0MzVkOWI5NDJjMDJhZjlhN2M0;" Rework
the /proc/acpi/wakeup interface to take these changes into account.";1;0
MDY6Q29tbWl0MjMyNTI5ODo2MjBlMTEyY2ZlMWM5MjgxYzE3NmRlOGFkMWE3NjkxYzRlYjQ5NTBk;ACPI/PNP: A HID value of an object never changes -> make it const;1;0
MDY6Q29tbWl0MjMyNTI5ODo2MjBlMTEyY2ZlMWM5MjgxYzE3NmRlOGFkMWE3NjkxYzRlYjQ5NTBk;;0;0
MDY6Q29tbWl0MjMyNTI5ODphNDQwNjFhYThiNWQ1OGIyNzI5ZmFjYTRjMTU1YTk0YTViZWEyYTA5;ACPICA: Remove wakeup GPE reference counting which is not used;1;0
MDY6Q29tbWl0MjMyNTI5ODphNDQwNjFhYThiNWQ1OGIyNzI5ZmFjYTRjMTU1YTk0YTViZWEyYTA5;"After the previous patch that introduced acpi_gpe_wakeup() and
modified the ACPI suspend and wakeup code to use it, the third
reference counter are not necessary any more";0;1
MDY6Q29tbWl0MjMyNTI5ODphNDQwNjFhYThiNWQ1OGIyNzI5ZmFjYTRjMTU1YTk0YTViZWEyYTA5;" Remove them and
accordingly";1;0
MDY6Q29tbWl0MjMyNTI5ODphNDQwNjFhYThiNWQ1OGIyNzI5ZmFjYTRjMTU1YTk0YTViZWEyYTA5;" Also drop GPE type constants that aren't used
any more.";1;0
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;ACPI / PM: Do not enable GPEs for system wakeup in advance;1;0
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;"After commit 9630bdd9b15d2f489c646d8bc04b60e53eb5ec78
(ACPI: Use GPE reference counting to support shared GPEs) the wakeup
enable mask bits of GPEs are set as soon as the GPEs are enabled to
wake up the system";1;1
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;" Unfortunately, this leads to a regression
reported by Michal Hocko, where a system is woken up from ACPI S5 by
a device that is not supposed to do that, because the wakeup enable
mask bit of this device's GPE is always set when
acpi_enter_sleep_state() calls acpi_hw_enable_all_wakeup_gpes(),
although it should only be set if the device is supposed to wake up
the system from the target state";1;0
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;"To work around this issue, rework the ACPI power management code so
that GPEs are not enabled to wake up the system upfront, but only
during a system state transition when the target state of the system
is known";0;0
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;" [Of course, this means that the reference counting of
""wakeup"" GPEs doesn't really make sense and it is sufficient to
set/unset the wakeup mask bits for them during system sleep
transitions";1;1
MDY6Q29tbWl0MjMyNTI5ODpjYjFjYjE3ODBmMjAyNWE3ZDYxMmRlMDkxMzFiZjY1MzBmODBmYjFh;" This will allow us to simplify the GPE handling code
quite a bit, but that change is too intrusive for 2.6.35.]
Fixes ";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;include cleanup: Update gfp.h and slab.h includes to prepare for breaking implicit slab.h inclusion from percpu.h;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"percpu.h is included by sched.h and module.h and thus ends up being
included when building most .c files";0;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" percpu.h includes slab.h which
in turn includes gfp.h making everything defined by the two files
universally available and complicating inclusion dependencies";0;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;percpu.h -> slab.h dependency is about to be removed;0;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" Prepare for
this change by updating users of gfp and slab facilities include those
headers directly instead of assuming availability";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" As this conversion
needs to touch large number of source files, the following script is
used as the basis of conversion";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;The script does the followings;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;  only the necessary includes are there;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1; ie;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"if only gfp is used,
  gfp.h, if slab is used, slab.h";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"  blocks and try to put the new include such that its order conforms
  to its surrounding";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" It's put in the include block which contains
  core kernel includes, in the same order that the rest are ordered -
  alphabetical, Christmas tree, rev-Xmas-tree or at the end if there
  doesn't seem to be any matching order";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"  because the file doesn't have fitting include block), it prints out
  an error message indicating which .h file needs to be added to the
  file";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;The conversion was done in the following steps;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;1;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"The initial automatic conversion of all .c files updated slightly
   over 4000 files, deleting around 700 includes and adding ~480 gfp.h
   and ~3000 slab.h inclusions";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" The script emitted errors for ~400
   files";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;2;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;Each error was manually checked;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" Some didn't need the inclusion,
   some needed manual addition while adding it to implementation .h or
   embedding .c file was more appropriate for others";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" This step added
   inclusions to around 150 files";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;3;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"The script was run again and the output was compared to the edits
   from #2 to make sure no file was left behind";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;4;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;Several build tests were done and a couple of problems were fixed;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;   e.g;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"lib/decompress_*.c used malloc/free() wrappers around slab
   APIs requiring slab.h to be added manually";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;5;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"The script was run on all .h files but without automatically
   editing them as sprinkling gfp.h and slab.h inclusions around .h
   files could easily lead to inclusion dependency hell";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" Most gfp.h
   inclusion directives were ignored as stuff from gfp.h was usually
   wildly available and often used in preprocessor macros";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" Each
   slab.h inclusion directive was examined and added manually as
   necessary";1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;6;1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;percpu.h was updated not to include slab.h;1;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;7;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"Build test were done on the following configurations and failures
   were fixed";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;" CONFIG_GCOV_KERNEL was turned off for all tests (as my
   distributed build env didn't work with gcov compiles) and a few
   more options had to be turned off depending on archs to make things
   build (like ipr on powerpc/64 which failed due to missing writeq)";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;8;0;0
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"percpu.h modifications were reverted so that it could be applied as
   a separate patch and serve as bisection point";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"Given the fact that I had only a couple of failures from tests on step
6, I'm fairly confident about the coverage of this conversion patch";1;1
MDY6Q29tbWl0MjMyNTI5ODo1YTBlM2FkNmFmODY2MGJlMjFjYTk4YTk3MWNkMDBmMzMxMzE4YzA1;"If there is a breakage, it's likely to be something in one of the arch
headers which should be easily discoverable easily on most builds of
the specific arch.";1;0
MDY6Q29tbWl0MjMyNTI5ODpmNTE3NzA5ZDY1YmVlZDk1ZjUyZjAyMWI0M2UzMDM1YjUyZWY3OTFh;ACPI / PM: Add more run-time wake-up fields;1;1
MDY6Q29tbWl0MjMyNTI5ODpmNTE3NzA5ZDY1YmVlZDk1ZjUyZjAyMWI0M2UzMDM1YjUyZWY3OTFh;"Use the run_wake flag to mark all devices for which run-time wake-up
events may be generated by the platform";0;0
MDY6Q29tbWl0MjMyNTI5ODpmNTE3NzA5ZDY1YmVlZDk1ZjUyZjAyMWI0M2UzMDM1YjUyZWY3OTFh;" Introduce a new wake-up
flag, always_enabled, for marking devices that should be permanently
enabled to generate run-time events";1;1
MDY6Q29tbWl0MjMyNTI5ODpmNTE3NzA5ZDY1YmVlZDk1ZjUyZjAyMWI0M2UzMDM1YjUyZWY3OTFh;" Also, introduce a reference
counter for run-wake devices and a function that will initialize all
of the run-time wake-up fields for given device.";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;ACPI: Use GPE reference counting to support shared GPEs;1;0
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;ACPI GPEs may map to multiple devices;0;1
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;" The current GPE interface
only provides a mechanism for enabling and disabling GPEs, making
it difficult to change the state of GPEs at runtime without extensive
cooperation between devices";0;1
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;"Add an API to allow devices to indicate whether or not they want
their device's GPE to be enabled for both runtime and wakeup events";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;"Remove the old GPE type handling entirely, which gets rid of various
quirks, like the implicit disabling with GPE type setting";1;1
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;"This
requires a small amount of rework in order to ensure that non-wake
GPEs are enabled by default to preserve existing behaviour";0;0
MDY6Q29tbWl0MjMyNTI5ODo5NjMwYmRkOWIxNWQyZjQ4OWM2NDZkOGJjMDRiNjBlNTNlYjVlYzc4;Based on patches from Matthew Garrett <mjg@redhat.com>.;0;0
MDY6Q29tbWl0MjMyNTI5ODoxM2MxOTljMGQwY2Y3OGIyNzU5Mjk5MTEyOWZiOGNiY2ZjNTE2NGRl;ACPI: Use the return result of ACPI lid notifier chain correctly;0;1
MDY6Q29tbWl0MjMyNTI5ODoxM2MxOTljMGQwY2Y3OGIyNzU5Mjk5MTEyOWZiOGNiY2ZjNTE2NGRl;"On some laptops it will return NOTIFY_OK(non-zero) when calling the ACPI LID
notifier";1;0
MDY6Q29tbWl0MjMyNTI5ODoxM2MxOTljMGQwY2Y3OGIyNzU5Mjk5MTEyOWZiOGNiY2ZjNTE2NGRl;"Then it is used as the result of ACPI LID resume function, which
will complain the following warning message in course of suspend/resume";1;1
MDY6Q29tbWl0MjMyNTI5ODoxM2MxOTljMGQwY2Y3OGIyNzU5Mjk5MTEyOWZiOGNiY2ZjNTE2NGRl;"     >PM: Device PNP0C0D:00 failed to resume: error 1
This patch is to eliminate the above warning message.";1;1
MDY6Q29tbWl0MjMyNTI5ODoyYzkwN2I3MmRiNGRkNGU4YWY2ZGNjYjZlMGFjMTIyZDc4NjI3Yjhk;ACPI button: don't try to use a non-existent lid device;1;1
MDY6Q29tbWl0MjMyNTI5ODoyYzkwN2I3MmRiNGRkNGU4YWY2ZGNjYjZlMGFjMTIyZDc4NjI3Yjhk;"If a call comes in to check the lid state but there's no lid device
present, we should return -ENODEV.";1;1
MDY6Q29tbWl0MjMyNTI5ODo3ZTEyNzE1ZWNjNDdhOGE1OTE1NGFmZTI3NDZlNDg5OTgyMjViYjY5;ACPI button: provide lid status functions;0;0
MDY6Q29tbWl0MjMyNTI5ODo3ZTEyNzE1ZWNjNDdhOGE1OTE1NGFmZTI3NDZlNDg5OTgyMjViYjY5;"Some drivers need to know when a lid event occurs and get the current
status";1;1
MDY6Q29tbWl0MjMyNTI5ODo3ZTEyNzE1ZWNjNDdhOGE1OTE1NGFmZTI3NDZlNDg5OTgyMjViYjY5;" This can be useful for when a platform firmware clobbers some
hardware state at lid time, and a driver needs to restore things when
the lid is opened again.";0;1
MDY6Q29tbWl0MjMyNTI5ODphMTkyYTk1ODBiY2M0MTY5MmJlMWYzNmI3N2MzYjY4MTgyN2Y1NjZh;ACPI: Move definition of PREFIX from acpi_bus.h to internal..h;1;0
MDY6Q29tbWl0MjMyNTI5ODphMTkyYTk1ODBiY2M0MTY5MmJlMWYzNmI3N2MzYjY4MTgyN2Y1NjZh;"Linux/ACPI core files using internal.h all PREFIX ""ACPI: "",
however, not all ACPI drivers use/want it -- and they
should not have to #undef PREFIX to define their own";1;1
MDY6Q29tbWl0MjMyNTI5ODphMTkyYTk1ODBiY2M0MTY5MmJlMWYzNmI3N2MzYjY4MTgyN2Y1NjZh;Add GPL commment to internal.h while we are there;1;0
MDY6Q29tbWl0MjMyNTI5ODphMTkyYTk1ODBiY2M0MTY5MmJlMWYzNmI3N2MzYjY4MTgyN2Y1NjZh;"This does not change any actual console output,
asside from a whitespace fix.";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;ACPI: button: remove control method/fixed hardware distinctions;1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjhiNTk3Yzg4M2NmODYzYzcyMTY1NjRjYWUwOGE0NzMwZDU2Y2Mx;"This patch removes the driver distinction between control method (CM)
and fixed hardware (FF) buttons";1;1
