Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.6526219844818115
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.7279982566833496
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Promote <iden> logging to a class which knows about chunking  ;This is an <iden>-specific implementation detail which is now only performed when needed;Similar;0.5977619290351868
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.7147743701934814
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Add path and query tests for pre-encoded values;-;Similar;0.5884642601013184
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Add converters module and protobuf converter;to the sentence;Similar;0.6057623624801636
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Newline at end of file  ;Yes plz;Similar;0.6395794153213501
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix styling of <iden> download;styling;Similar;0.6698827743530273
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Rename pair to field to match annotation;match annotation;Similar;0.5356044769287109
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.5430962443351746
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.6685183048248291
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.7142524719238281
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.6814056634902954
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Remove unused <file_name> classes;unused;Similar;0.7911443710327148
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.7541060447692871
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Use no_aop Guice variant  ;no_aop;Similar;0.5744534134864807
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.6600419282913208
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.6490459442138672
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.8587321043014526
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.6070774793624878
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix style nits per review;per review;Similar;0.5187293291091919
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.60306316614151
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.778727650642395
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Move variable to where it is used;where it is used;Similar;0.5664160251617432
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix spelling;spelling;Similar;0.5503631234169006
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Add fixed query parameter support;support;Similar;0.6195851564407349
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.6216409802436829
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Allow <file_name> extensions;improved <file_name>;Similar;0.633637547492981
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.7148212194442749
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.6093325614929199
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.724395751953125
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.6658050417900085
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.633685290813446
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.7291773557662964
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.7704136967658997
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6655198931694031
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Fix typo;typo;Similar;0.5894845724105835
Move <file_name> into the main package, remove <iden> from core;This change means that only <iden> and <iden> are the types which are allowed for their respective objects by default. If you want serialization of any kind, you need to opt-in with either your own <file_name> or one of the provided ones;Remove redundant throws  ;redundant;Similar;0.6326007843017578
Remove unused classes from <otherCommit_link>;unused;Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Similar;0.5816027522087097
Remove unused classes from <otherCommit_link>;unused;Fix annotation link;<iden> is gone;Similar;0.6164119243621826
Remove unused classes from <otherCommit_link>;unused;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.533271312713623
Remove unused classes from <otherCommit_link>;unused;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.5574997067451477
Remove unused classes from <otherCommit_link>;unused;Properly name ignored exception in catch block  ;Properly naming;Similar;0.7111756801605225
Remove unused classes from <otherCommit_link>;unused;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.5806118845939636
Remove unused classes from <otherCommit_link>;unused;Newline at end of file  ;Yes plz;Similar;0.5760074853897095
Remove unused classes from <otherCommit_link>;unused;Fix styling of <iden> download;styling;Similar;0.5649240016937256
Remove unused classes from <otherCommit_link>;unused;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.5118082761764526
Remove unused classes from <otherCommit_link>;unused;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5893898606300354
Remove unused classes from <otherCommit_link>;unused;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.579097330570221
Remove unused classes from <otherCommit_link>;unused;Hide more implementation details;more implementation details;Similar;0.5681488513946533
Remove unused classes from <otherCommit_link>;unused;Remove unused <file_name> classes;unused;Similar;0.9447469711303711
Remove unused classes from <otherCommit_link>;unused;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.5120455026626587
Remove unused classes from <otherCommit_link>;unused;Use no_aop Guice variant  ;no_aop;Similar;0.780166506767273
Remove unused classes from <otherCommit_link>;unused;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.5268431901931763
Remove unused classes from <otherCommit_link>;unused;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.8177813291549683
Remove unused classes from <otherCommit_link>;unused;Fix style nits per review;per review;Similar;0.5510517358779907
Remove unused classes from <otherCommit_link>;unused;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.5849655270576477
Remove unused classes from <otherCommit_link>;unused;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.6430033445358276
Remove unused classes from <otherCommit_link>;unused;Move variable to where it is used;where it is used;Similar;0.6166393756866455
Remove unused classes from <otherCommit_link>;unused;Fix spelling;spelling;Similar;0.5837192535400391
Remove unused classes from <otherCommit_link>;unused;Add fixed query parameter support;support;Similar;0.5970863699913025
Remove unused classes from <otherCommit_link>;unused;Allow <file_name> extensions;improved <file_name>;Similar;0.5961392521858215
Remove unused classes from <otherCommit_link>;unused;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.6117976903915405
Remove unused classes from <otherCommit_link>;unused;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.5008614659309387
Remove unused classes from <otherCommit_link>;unused;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5761579275131226
Remove unused classes from <otherCommit_link>;unused;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5865328311920166
Remove unused classes from <otherCommit_link>;unused;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.8493497967720032
Remove unused classes from <otherCommit_link>;unused;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.541161298751831
Remove unused classes from <otherCommit_link>;unused;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.5812510251998901
Remove unused classes from <otherCommit_link>;unused;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6154026985168457
Remove unused classes from <otherCommit_link>;unused;Fix typo;typo;Similar;0.5756713151931763
Remove unused classes from <otherCommit_link>;unused;Remove redundant throws  ;redundant;Similar;0.7650210857391357
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix annotation link;<iden> is gone;Similar;0.7050259113311768
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.5766218900680542
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.601374626159668
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Add simple package info to root package  ;simple;Similar;0.7168495655059814
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Correct header length checking logic. Improve exception message;Improve;Similar;0.5365976095199585
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Promote <iden> logging to a class which knows about chunking  ;This is an <iden>-specific implementation detail which is now only performed when needed;Similar;0.5847707986831665
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.6819930076599121
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Add path and query tests for pre-encoded values;-;Similar;0.5788723230361938
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Add converters module and protobuf converter;to the sentence;Similar;0.5544646382331848
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Newline at end of file  ;Yes plz;Similar;0.6620559692382812
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.5893237590789795
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix styling of <iden> download;styling;Similar;0.7185699939727783
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.6027261018753052
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.6053744554519653
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.6713136434555054
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Simplify test method fetching;-;Similar;0.6457507610321045
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5757819414138794
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Hide more implementation details;more implementation details;Similar;0.6200688481330872
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Remove unused <file_name> classes;unused;Similar;0.582656979560852
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.5776937007904053
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Use no_aop Guice variant  ;no_aop;Similar;0.5667932033538818
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.5136248469352722
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.5578007698059082
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.6519895792007446
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix small wording issues in custom converter docs;small wording issues;Similar;0.7568274140357971
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.6179695129394531
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix style nits per review;per review;Similar;0.7394647002220154
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.6599149703979492
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.5238026976585388
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix spelling;spelling;Similar;0.7130172848701477
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Add fixed query parameter support;support;Similar;0.6452909708023071
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Allow <file_name> extensions;improved <file_name>;Similar;0.5585346221923828
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5677863359451294
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.5033195614814758
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5218506455421448
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.558946967124939
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.6250721216201782
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.5229390859603882
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.5725943446159363
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.7493504285812378
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Fix typo;typo;Similar;0.6850414872169495
Update to OkHttp <version>. Fix a tiny potential NPE;potential NPE;Remove redundant throws  ;redundant;Similar;0.5615946054458618
Fix annotation link;<iden> is gone;Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Similar;0.7078740000724792
Fix annotation link;<iden> is gone;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.6979022026062012
Fix annotation link;<iden> is gone;Correct map parameter type detection for query and field  ;-;Similar;0.5811550617218018
Fix annotation link;<iden> is gone;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.6530053615570068
Fix annotation link;<iden> is gone;Add simple package info to root package  ;simple;Similar;0.649261474609375
Fix annotation link;<iden> is gone;Correct header length checking logic. Improve exception message;Improve;Similar;0.6550113558769226
Fix annotation link;<iden> is gone;Promote <iden> logging to a class which knows about chunking  ;This is an <iden>-specific implementation detail which is now only performed when needed;Similar;0.5623903870582581
Fix annotation link;<iden> is gone;Fix IntelliJ auto-formatting  ;Improve the formatting;Similar;0.8549141883850098
Fix annotation link;<iden> is gone;Add path and query tests for pre-encoded values;-;Similar;0.6919578313827515
Fix annotation link;<iden> is gone;Add converters module and protobuf converter;to the sentence;Similar;0.7014212012290955
Fix annotation link;<iden> is gone;Newline at end of file  ;Yes plz;Similar;0.6549887657165527
Fix annotation link;<iden> is gone;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.580777645111084
Fix annotation link;<iden> is gone;Fix styling of <iden> download;styling;Similar;0.8220888376235962
Fix annotation link;<iden> is gone;Rename pair to field to match annotation;match annotation;Similar;0.5625787973403931
Fix annotation link;<iden> is gone;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.5027836561203003
Fix annotation link;<iden> is gone;Provide a mutable <file_name> implementation. <iden> to conform.;to conform;Similar;0.7451163530349731
Fix annotation link;<iden> is gone;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5857359766960144
Fix annotation link;<iden> is gone;Simplify test method fetching;-;Similar;0.6975936889648438
Fix annotation link;<iden> is gone;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.7202122211456299
Fix annotation link;<iden> is gone;Hide more implementation details;more implementation details;Similar;0.6757954359054565
Fix annotation link;<iden> is gone;Remove unused <file_name> classes;unused;Similar;0.5982627868652344
Fix annotation link;<iden> is gone;Introduce builder pattern to instantiate <method_name>;profiler are now optional. Convenience methods for specifying a <iden> or an <iden> directly are also provided.;Similar;0.6602927446365356
Fix annotation link;<iden> is gone;Use no_aop Guice variant  ;no_aop;Similar;0.6165658235549927
Fix annotation link;<iden> is gone;Adding a human-readable name to the  <file_name>  interface;human-readable;Similar;0.6188688278198242
Fix annotation link;<iden> is gone;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.6282106041908264
Fix annotation link;<iden> is gone;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.6891713738441467
Fix annotation link;<iden> is gone;Fix small wording issues in custom converter docs;small wording issues;Similar;0.5907808542251587
Fix annotation link;<iden> is gone;Update custom conversion docs per feedback;Clarify that <iden> is just the default converter, Add section on other built-in converters, Add section on implementing your own custom converters;Similar;0.6493383646011353
Fix annotation link;<iden> is gone;Fix style nits per review;per review;Similar;0.760806679725647
Fix annotation link;<iden> is gone;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.6422974467277527
Fix annotation link;<iden> is gone;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.7025008797645569
Fix annotation link;<iden> is gone;Move variable to where it is used;where it is used;Similar;0.6898791790008545
Fix annotation link;<iden> is gone;Fix spelling;spelling;Similar;0.8247721195220947
Fix annotation link;<iden> is gone;Add fixed query parameter support;support;Similar;0.8516250848770142
Fix annotation link;<iden> is gone;Add <file_name>, <file_name> support to <file_name>  ;-;Similar;0.6961103677749634
Fix annotation link;<iden> is gone;Allow <file_name> extensions;improved <file_name>;Similar;0.7245063781738281
Fix annotation link;<iden> is gone;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.7387674450874329
Fix annotation link;<iden> is gone;Ensure <file_name> and <file_name> use FileDescriptor.sync();Ensure <file_name> and <file_name> use FileDescriptor.sync();Similar;0.7115513682365417
Fix annotation link;<iden> is gone;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.7108832597732544
Fix annotation link;<iden> is gone;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.7120841145515442
Fix annotation link;<iden> is gone;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.6450833678245544
Fix annotation link;<iden> is gone;Expose <iden> via the <file_name> injection-like framework;injection-like framework;Similar;0.6465803980827332
Fix annotation link;<iden> is gone;Changing `<file_name>` to implement `<file_name>` interface;interface;Similar;0.7227985858917236
Fix annotation link;<iden> is gone;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.8417033553123474
Fix annotation link;<iden> is gone;Fix typo;typo;Similar;0.8992551565170288
Fix annotation link;<iden> is gone;Remove redundant throws  ;redundant;Similar;0.6117316484451294
Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Expose success type on <method_name>;Theres a bit of a test gap going on for all the variants of successful and erroneous handling of sync, async, and rx. This new behavior is fully tested in all three but more general behavior testing for them will be needed in a follow-up.;Similar;0.7436317205429077
Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Correct map parameter type detection for query and field  ;-;Similar;0.5855050683021545
Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Update <file_name> to latest. Add default constructor.;latest, Add default constructor;Similar;0.6113589406013489
Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Add simple package info to root package  ;simple;Similar;0.5724039077758789
Use the annotations directly for parameter handling.;Before we attempted to normalize the parameter annotations into a name and type model. The introduction of multi-part transfer encodings required something more expressive so the annotation instances themselves were used. This change removes the name and type in favor of using the annotation for everything.;Correct header length checking logic. Improve exception message;Improve;Similar;0.5581552982330322
