Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
move duplicated code in <asm/atomic.h> to <linux/atomic.h>;to avoid duplication of code;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9009993076324463
move duplicated code in <asm/atomic.h> to <linux/atomic.h>;to avoid duplication of code;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5687344074249268
Fix gfp flags passed to lockdep;lockdep;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6634016036987305
Fix gfp flags passed to lockdep;lockdep;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8140078186988831
Fix gfp flags passed to lockdep;lockdep;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.584738552570343
Ran a ktest.pl config_bisect;Came up with this config as the problem;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.5990659594535828
Ran a ktest.pl config_bisect;Came up with this config as the problem;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8436808586120605
Ran a ktest.pl config_bisect;Came up with this config as the problem;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6624770760536194
Adding this mask;fixes the bug;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7902057766914368
Adding this mask;fixes the bug;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5171304941177368
Adding this mask;fixes the bug;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7333119511604309
fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.544495165348053
fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8692144751548767
fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5473839640617371
fix gfp flags for order-0 page allocations  ;fix for order-0 page allocations;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6033430695533752
The bit should be passed to trace_kmalloc_node()  ;as well;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.7813575863838196
The bit should be passed to trace_kmalloc_node()  ;as well;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.5044665336608887
The bit should be passed to trace_kmalloc_node()  ;as well;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8413199186325073
The bit should be passed to trace_kmalloc_node()  ;as well;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7132235169410706
The bit should be passed to trace_kmalloc_node()  ;as well;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5955972075462341
The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.672950029373169
The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8314471244812012
The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5937869548797607
The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Contradicts;0.57355135679245
The result shows an improvement of 1 MB!;tested it on a embeded system with 64 MB, found this path is never called during kernel bootup.;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6143234968185425
we dont care about the RCU head state before passing it to call_rcu();anyway;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7774407267570496
we dont care about the RCU head state before passing it to call_rcu();anyway;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7597309350967407
Remove kmemtrace ftrace plugin;tracing;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Contradicts;0.7739337682723999
Remove kmemtrace ftrace plugin;tracing;This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;Contradicts;0.5664041042327881
Remove kmemtrace ftrace plugin;tracing;record page flag overlays explicitly;slob;Contradicts;0.6371341943740845
Remove kmemtrace ftrace plugin;tracing;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8844156265258789
Remove kmemtrace ftrace plugin;tracing;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6120425462722778
Remove kmemtrace ftrace plugin;tracing;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5536534190177917
Remove kmemtrace ftrace plugin;tracing;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.7418060898780823
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Contradicts;0.5279965400695801
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Contradicts;0.6681429743766785
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;Contradicts;0.870836079120636
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;enable and use this tracer;To enable and use this tracer;Contradicts;0.7187740206718445
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;record page flag overlays explicitly;slob;Contradicts;0.6217154264450073
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Contradicts;0.6409737467765808
We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.6253171563148499
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Contradicts;0.500083327293396
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9393587708473206
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5513806939125061
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;remove bigblock tracking;slob;Contradicts;0.5229687690734863
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.756755530834198
fix RCU-callback-after-kmem_cache_destroy problem in sl[aou]b  ;to address the issue;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.5974043607711792
adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9136688113212585
adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6744027137756348
adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7634913325309753
adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.6483657956123352
adds alloc_pages_exact_node() that only checks the nid;To avoid a comparison and branch, this patch;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.5581068396568298
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9327415227890015
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5121643543243408
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6010063290596008
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9752838015556335
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;simplifies SLOB;at this point slob may be broken;Contradicts;0.6180646419525146
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.505351185798645
SLOB does not correctly account reclaim_state.reclaimed_slab, so it will break memory reclaim;SLOB does not correctly account reclaim_state.reclaimed_slab;SLOB saving nearly half a megabyte of RAM;Comparison for otherwise identical builds;Contradicts;0.633465051651001
refactor code for future changes;Impact;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9304190874099731
refactor code for future changes;Impact;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6091002225875854
include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7852595448493958
include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5213374495506287
include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5406312942504883
include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.514861524105072
include/linux/kmemtrace.h: header file for kmemtrace, include/trace/kmem.h: definition of kmem tracepoints;header file for kmemtrace, definition of kmem tracepoints;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9273539185523987
use tracepoints;kmemtrace;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7131224274635315
use tracepoints;kmemtrace;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6647970080375671
use tracepoints;kmemtrace;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.7228700518608093
use tracepoints;kmemtrace;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7184819579124451
annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8945503830909729
annotate reclaim context (__GFP_NOFS), fix SLOB;lockdep;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5956865549087524
fix typo in mm/slob.c;build fix;fix bogus ksize calculation;bogus;Contradicts;0.5914949774742126
fix typo in mm/slob.c;build fix;record page flag overlays explicitly;slob;Contradicts;0.6314852237701416
fix typo in mm/slob.c;build fix;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9427270889282227
fix typo in mm/slob.c;build fix;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8657596707344055
fix lockup in slob_free()  ;lockup;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8766599297523499
fix lockup in slob_free()  ;lockup;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8968831300735474
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.758252739906311
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;remove bigblock tracking;slob;Contradicts;0.6062957644462585
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5279821157455444
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5958897471427917
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.6351557970046997
added reclaim context annotation to kswapd, and allocation tracing to slab allocators  ;which may only ever reach the page allocator in rare cases, so it is good to put annotations here too;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7836580276489258
have some improvement  ;the concept is no less complete than discovery of a locks interrupt contexts;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.5783387422561646
have some improvement  ;the concept is no less complete than discovery of a locks interrupt contexts;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6118874549865723
have some improvement  ;the concept is no less complete than discovery of a locks interrupt contexts;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5198522806167603
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Drop it  ;if you want;Contradicts;0.5220407843589783
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8391439914703369
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();remove bigblock tracking;slob;Contradicts;0.666449785232544
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6247799396514893
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.8328971862792969
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();handle SLAB_PANIC flag;slob;Contradicts;0.5477482676506042
"Commit 7b2cd92adc5430b0c1adeb120971852b4ea1ab08 (""crypto: api - Fix zeroing on free"")";added modular user of ksize();Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.823966920375824
This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;fix bogus ksize calculation;bogus;Contradicts;0.5828122496604919
This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9417216777801514
This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6803611516952515
This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6690926551818848
This patch adapts kmemtrace raw events tracing to the unified tracing API;Impact: new tracer plugin;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6276599168777466
enable and use this tracer;To enable and use this tracer;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.5218458771705627
enable and use this tracer;To enable and use this tracer;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.8442893028259277
enable and use this tracer;To enable and use this tracer;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8092226386070251
I find it more readable  ;personal opinion;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8624059557914734
Drop it  ;if you want;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8768030405044556
Drop it  ;if you want;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Contradicts;0.9322961568832397
fix bogus ksize calculation fix  ;SLOB;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8521612286567688
fix bogus ksize calculation fix  ;SLOB;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.501695454120636
fixes the previous fix  ;completely wrong on closer inspection;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9093944430351257
fix bogus ksize calculation;bogus;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8897520303726196
fix bogus ksize calculation;bogus;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5025617480278015
removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.728186845779419
removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6203986406326294
removes the obsolete and no longer used exports of ksize  ;obsolete and no longer used;"This routine cannot be removed after init in the case of slob.c -- it serves as a timer callback
";it serves as a timer callback;Contradicts;0.6560018658638
Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";record page flag overlays explicitly;slob;Contradicts;0.532447874546051
Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6523771286010742
record page flag overlays explicitly;slob;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.895017147064209
record page flag overlays explicitly;slob;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6913235187530518
record page flag overlays explicitly;slob;handle SLAB_PANIC flag;slob;Contradicts;0.5226145386695862
record page flag overlays explicitly;slob;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6058667302131653
Fix to return wrong pointer;Fix;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6606596112251282
Fix to return wrong pointer;Fix;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.5295740365982056
"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment";it does not force alignment;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.7783966064453125
"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment";it does not force alignment;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7283831834793091
"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment";it does not force alignment;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9845719337463379
reduce external fragmentation by using three free lists;slob;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.954697847366333
reduce external fragmentation by using three free lists;slob;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7362632751464844
reduce external fragmentation by using three free lists;slob;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5063672065734863
reduce external fragmentation by using three free lists;slob;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.6298173666000366
reduce external fragmentation by using three free lists;slob;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6669073104858398
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;fix memory corruption;memory corruption;Contradicts;0.5037733912467957
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9646127223968506
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;Cleanup zeroing allocations;Slab allocators;Contradicts;0.6475198864936829
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.688663899898529
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Contradicts;0.6746546030044556
By putting smaller objects on their own list, we greatly reduce overall external fragmentation and increase repeatability;we greatly reduce overall external fragmentation and increase repeatability;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8450557589530945
This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.935022234916687
This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;Cleanup zeroing allocations;Slab allocators;Contradicts;0.7351899147033691
This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;[PATCH] MM: SLOB is broken by recent cleanup of slab.h;recent cleanup of slab.h;Contradicts;0.6325991153717041
This reduces total SLOB overhead;from > 50% to ~6% on a simple boot test;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9720154404640198
fix memory corruption;memory corruption;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9242939352989197
remove useless ctor parameter and reorder parameters;useless;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.667277455329895
remove useless ctor parameter and reorder parameters;useless;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.578799307346344
remove useless ctor parameter and reorder parameters;useless;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.5040264129638672
remove useless ctor parameter and reorder parameters;useless;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.6713718175888062
Handle that separately in krealloc();separately;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.737639844417572
Handle that separately in krealloc();separately;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.9680533409118652
Handle that separately in krealloc();separately;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7707422971725464
Handle that separately in krealloc();separately;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.756890594959259
lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.6361454129219055
lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7728796601295471
lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.7171235680580139
lets use unlikely() for the condition check in SLUBs and SLOBs kfree();Considering kfree(NULL) would normally occur only in error paths and kfree(ZERO_SIZE_PTR) is uncommon as well, so lets use unlikely() to optimize for the common case;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9586025476455688
reduce list scanning;slob;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9303761124610901
starting each page search where the last one left off;to evenly distribute the allocations and greatly shorten the average search;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.9313117265701294
starting each page search where the last one left off;to evenly distribute the allocations and greatly shorten the average search;Cleanup zeroing allocations;Slab allocators;Contradicts;0.5542938113212585
starting each page search where the last one left off;to evenly distribute the allocations and greatly shorten the average search;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.525165855884552
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;remove bigblock tracking;slob;Contradicts;0.5879347324371338
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;SLOB to be used on SMP  ;allows;Contradicts;0.7328894138336182
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.8057064414024353
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Introduce krealloc();reallocates memory while keeping the contents unchanged;Contradicts;0.6435019969940186
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.919784665107727
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Introduce a memory-zeroing variant of kmem_cache_alloc;memory-zeroing variant;Contradicts;0.6308109760284424
This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;fix;SLOB=y && SMP=y fix;Contradicts;0.7815169095993042
