;Decision1;Rationale1;URL1;Decision2;Rationale2;URL2;Relationship;Alpha;similarity_rationales
291;Tasks that do not have an intersection in their mems_allowed with the current task are not explicitly restricted from being OOM killed;it is quite possible that the candidate task has allocated memory there before and has since changed its mems_allowed.;https://github.com/torvalds/linux/commit/bbe373f2c60b2aa36c3231734a5afc5271a06718;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9585501551628112;0.450311541557312
292;Adds a new sysctl, oom_kill_allocating_task;which will automatically kill the OOM-triggering task instead of scanning through the tasklist to find a memory-hogging target;https://github.com/torvalds/linux/commit/fe071d7e8aae5745c009c808bb8933f22a9e305a;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9679521322250366;0.2800542712211609
293;OOM killer synchronization should be done with zone granularity;so that memory policy and cpuset allocations may have their corresponding zones locked and allow parallel kills for other OOM conditions that may exist elsewhere in the system;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9073941111564636;0.4910101890563965
294;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;kill those individual threads;When finding other threads that share an mm with that task;https://github.com/torvalds/linux/commit/650a7c974f1b91de9732c0f720e792837f8abfd6;Contradicts;0.9272918105125428;0.4577324986457824
295;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;Get rid of this hardcoded behavior;push the allocation mask down the show_mem path and use it instead of cpuset_current_mems_allowed;https://github.com/torvalds/linux/commit/9af744d743170b5f5ef70031dea8d772d166ab28;Contradicts;0.915763795375824;0.5372055172920227
296;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;Replace both locking schemes with a single global mutex serializing OOM kills regardless of context.;regardless of context;https://github.com/torvalds/linux/commit/dc56401fc9f25e8f93899991ec858c98a331d88c;Contradicts;0.9428384304046632;0.1265038400888443
297;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;Contradicts;0.9407508969306946;0.514310359954834
298;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;"we need ""bool ret"" and ""break""";we can not simply return from the loop;https://github.com/torvalds/linux/commit/ad96244179fbd55b40c00f10f399bc04739b8e1f;Contradicts;0.932293713092804;0.3970974683761596
299;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();https://github.com/torvalds/linux/commit/5cd9c58fbe9ec92b45b27e131719af4f2bd9eb40;Contradicts;0.9099040031433104;0.5319805145263672
300;"Synchronization shall be done with a variation of ""trylocks.""";The goal is to put the current task to sleep and restart the failed allocation attempt later if the trylock fails.;https://github.com/torvalds/linux/commit/098d7f128a4e53cb64930628915ac767785e0e60;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.957390069961548;0.1153382807970047
301;Add back fs.h or less bloated headers (err.h) to files that need it;to files that need it;https://github.com/torvalds/linux/commit/4e950f6f0189f65f8bf069cf2272649ef418f5e4;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9769178628921508;0.505157470703125
302;fix constraint deadlock;constraint deadlock;https://github.com/torvalds/linux/commit/2b45ab3398a0ba119b1f672c7c56fd5a431b7f0a;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9190106391906738;0.7159571647644043
303;Fixes a deadlock in the OOM killer for allocations that are not __GFP_HARDWALL;deadlock in the OOM killer for allocations that are not __GFP_HARDWALL;https://github.com/torvalds/linux/commit/2b45ab3398a0ba119b1f672c7c56fd5a431b7f0a;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.965901792049408;0.3298351466655731
304;We now take callback_mutex after iterating through the zonelist;we dont need it yet;https://github.com/torvalds/linux/commit/2b45ab3398a0ba119b1f672c7c56fd5a431b7f0a;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9001967906951904;0.5836867094039917
305;panic ASAP;want failover;https://github.com/torvalds/linux/commit/2b744c01a54fe0c9974ff1b29522f25f07084053;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9828407764434814;0.69297194480896
306;panic ASAP;want failover;https://github.com/torvalds/linux/commit/2b744c01a54fe0c9974ff1b29522f25f07084053;Im fairly confident about the coverage of this conversion patch;Given the fact that I had only a couple of failures from tests on step 6;https://github.com/torvalds/linux/commit/5a0e3ad6af8660be21ca98a971cd00f331318c05;Contradicts;0.9327003359794616;0.3781924247741699
307;kill those individual threads;When finding other threads that share an mm with that task;https://github.com/torvalds/linux/commit/650a7c974f1b91de9732c0f720e792837f8abfd6;Deflate the balloon a bit instead of killing processes;If the resource manager inflated the balloon to a size where memory allocations can not be satisfied anymore, it is better to deflate the balloon a bit;https://github.com/torvalds/linux/commit/8bc719d3cab8414938f9ea6e33b58d8810d18068;Contradicts;0.9527525305747986;0.3110459446907043
308;prevent oom from killing a process with children/sibling unkillable;fix oom issue;https://github.com/torvalds/linux/commit/35ae834fa02ba89cfbd4a80892c0e458fd6d5c0b;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;https://github.com/torvalds/linux/commit/a213e5cf71cbcea4b23caedcb8fe6629a333b275;Contradicts;0.9714672565460204;0.276891142129898
309;prevent oom from killing a process with children/sibling unkillable;fix oom issue;https://github.com/torvalds/linux/commit/35ae834fa02ba89cfbd4a80892c0e458fd6d5c0b;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9047002792358398;0.6674348711967468
310;"OOM killer gives ""BUG: scheduling while atomic"" and the machine hangs";there isnt enough memory, badness() needs to do its PF_SWAPOFF return after the task_unlock;https://github.com/torvalds/linux/commit/7ba3485947ee7bc89a17f86250fe9b692a615dff;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9565737843513488;0.5903347134590149
311;"OOM killer gives ""BUG: scheduling while atomic"" and the machine hangs";there isnt enough memory, badness() needs to do its PF_SWAPOFF return after the task_unlock;https://github.com/torvalds/linux/commit/7ba3485947ee7bc89a17f86250fe9b692a615dff;An admin can easily get the full oom context at a single line;makes parsing much easier;https://github.com/torvalds/linux/commit/ef8444ea01d7442652f8e1b8a8b94278cb57eafd;Contradicts;0.9214563965797424;0.3471165895462036
312;"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;https://github.com/torvalds/linux/commit/58cf188ed649b6570dfdc9c62156cdf396c2e395;Contradicts;0.9701785445213318;0.3164063096046448
313;"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;https://github.com/torvalds/linux/commit/8a7ff02acabbd877669fecb0a2e75d0930b62c85;Contradicts;0.915830373764038;0.3024577796459198
314;"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9127612113952636;0.315589427947998
315;"We still want some access to reserves
";we do not want other consumers to eat up the victims freed memory;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9861618280410768;0.2269664704799652
316;Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9115613698959352;0.2712492346763611
317;Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.956749677658081;0.588358998298645
318;Drop any usage of TIF_MEMDIE from the page allocator proper and replace it by tsk_is_oom_victim as well;Make page_alloc.c completely TIF_MEMDIE free finally;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;https://github.com/torvalds/linux/commit/f0c867d9588d9efc10d6a55009c9560336673369;Contradicts;0.947385311126709;0.5520622730255127
319;adding some tracepoints ;might help with debugging of similar issues;https://github.com/torvalds/linux/commit/422580c3cea7faaca67f6199375b79565d3d8ebd;Dump the stack trace;Find related occurrences in the same kernel code and hopefully solve the issue that is making it wedged;https://github.com/torvalds/linux/commit/8a7ff02acabbd877669fecb0a2e75d0930b62c85;Contradicts;0.9259649515151978;0.7091347575187683
320;problem mentioned above can be found;How it works in practice;https://github.com/torvalds/linux/commit/422580c3cea7faaca67f6199375b79565d3d8ebd;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();https://github.com/torvalds/linux/commit/140ffcec4def3ee3af7565b2cf1d3b2580f7e180;Contradicts;0.9081377983093262;0.4248166680335998
321;problem mentioned above can be found;How it works in practice;https://github.com/torvalds/linux/commit/422580c3cea7faaca67f6199375b79565d3d8ebd;An admin can easily get the full oom context at a single line;makes parsing much easier;https://github.com/torvalds/linux/commit/ef8444ea01d7442652f8e1b8a8b94278cb57eafd;Contradicts;0.993499517440796;0.6574879884719849
322;Add printk to both oom_killer_{enable,disable};Help distinguish first case from the second;https://github.com/torvalds/linux/commit/d75da004c708c9fca7b53f7da293a295522414d9;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9504000544548036;0.5648692846298218
323;use madvise_dontneed() logic to decide if unmap the VMA;to decide if unmap the VMA;https://github.com/torvalds/linux/commit/235190738aba7c5c94300c8d882842a535280e5a;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9097524285316468;0.5213069915771484
324;use madvise_dontneed() logic to decide if unmap the VMA;to decide if unmap the VMA;https://github.com/torvalds/linux/commit/235190738aba7c5c94300c8d882842a535280e5a;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;https://github.com/torvalds/linux/commit/27ae357fa82be5ab73b2ef8d39dcb8ca2563483a;Contradicts;0.9688856601715088;0.4784911870956421
325;removes the __GFP_NOFAIL special case;more clear semantic without surprising side effects;https://github.com/torvalds/linux/commit/06ad276ac18742c6b281698d41b27a290cd42407;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9462817311286926;0.6771805286407471
326;Get rid of this hardcoded behavior;push the allocation mask down the show_mem path and use it instead of cpuset_current_mems_allowed;https://github.com/torvalds/linux/commit/9af744d743170b5f5ef70031dea8d772d166ab28;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9350807070732116;0.4963778853416443
327;fix the wrong task->mm == mm checks in oom_kill_process();wrong task->mm == mm checks;https://github.com/torvalds/linux/commit/4d7b3394f76ed72cfdec23ca5571dbab6ec41793;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9718299508094788;0.4651621878147125
328;we must not skip this process;because its sub-thread originated the coredump;https://github.com/torvalds/linux/commit/0c1b2d783cf3432490bf1e532c742fffeadc0bf3;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.944820761680603;0.3369547724723816
329;remove the wrong check along with pr_info();wrong check along with pr_info();https://github.com/torvalds/linux/commit/0c1b2d783cf3432490bf1e532c742fffeadc0bf3;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Contradicts;0.9059136509895324;0.6177865862846375
330;remove the wrong check along with pr_info();wrong check along with pr_info();https://github.com/torvalds/linux/commit/0c1b2d783cf3432490bf1e532c742fffeadc0bf3;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.918196439743042;0.4902476668357849
331;We can tolerate a comm being printed that is in the middle of an update;to avoid taking the lock;https://github.com/torvalds/linux/commit/da39da3a54fed88e29024f2f1f6cd7357cd03a44;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9012643694877625;0.4380047023296356
332;"reduces the ""Kill process"" lines by printing that line with info level";only if SIGKILL is not pending;https://github.com/torvalds/linux/commit/840807a8f40bb25a8df5b6412bba6bc156643be5;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9221621751785278;0.5958489775657654
333;get a reference on the OOM victims mm before calling task_unlock(victim);to make sure that the OOM victims mm does not go away until for_each_process() loop finishes;https://github.com/torvalds/linux/commit/880b768937e90c433c0c8254a22b1eb63df005a4;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9526646733283995;0.5007600784301758
334;"The ""killed"" variable in out_of_memory() can be removed";since the call to oom_kill_process() where we should block to allow the process time to exit is obvious.;https://github.com/torvalds/linux/commit/75e8f8b24cb0dc4951267d31f0a49e5ce2f345c4;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9883641004562378;0.4568356275558471
335;Replace both locking schemes with a single global mutex serializing OOM kills regardless of context.;regardless of context;https://github.com/torvalds/linux/commit/dc56401fc9f25e8f93899991ec858c98a331d88c;Stick to accounting for half;Significant improvement;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Contradicts;0.9425826072692872;0.64117830991745
336;Remove unnecessary locking in exit_oom_victim();unnecessary locking in exit_oom_victim();https://github.com/torvalds/linux/commit/da51b14adb671829077da3aeb9e9edd6f8c80afe;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9638263583183287;0.5249496698379517
337;Remove unnecessary locking in exit_oom_victim();unnecessary locking in exit_oom_victim();https://github.com/torvalds/linux/commit/da51b14adb671829077da3aeb9e9edd6f8c80afe;Add the necessary rcu_read_lock();necessary;https://github.com/torvalds/linux/commit/ad96244179fbd55b40c00f10f399bc04739b8e1f;Contradicts;0.9784886837005616;0.5003950595855713
338;fix oom killing a child process in an other cgroup;memcg, oom killing, child process, other cgroup;https://github.com/torvalds/linux/commit/5a2d41961dd6815b874b5c0afec0ac96cd90eea4;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9415245652198792;0.2129153311252594
339;fixes the arg for mem_cgroup_print_oom_info();fixes;https://github.com/torvalds/linux/commit/d31f56dbf8bafaacb0c617f9a6f137498d5c7aed;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9839550256729126;0.6739756464958191
340;fixes the arg for mem_cgroup_print_oom_info();fixes;https://github.com/torvalds/linux/commit/d31f56dbf8bafaacb0c617f9a6f137498d5c7aed;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9349274039268494;0.3994367122650146
341;Print information of mem_cgroup;The task being killed, not current, belongs to mem_cgroup;https://github.com/torvalds/linux/commit/d31f56dbf8bafaacb0c617f9a6f137498d5c7aed;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9873342514038086;0.5046935081481934
342;fix NUMA constraint check with nodemask;NUMA constraint check with nodemask;https://github.com/torvalds/linux/commit/4365a5676fa3aa1d5ae6c90c22a0044f09ba584e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.935887098312378;0.5371987819671631
343;Fix node-oriented allocation handling in oom-kill.c;bugfix;https://github.com/torvalds/linux/commit/4365a5676fa3aa1d5ae6c90c22a0044f09ba584e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9400403499603271;0.4221995770931244
344;adds vsz and rss information to the oom log;to help this analysis;https://github.com/torvalds/linux/commit/3b4798cbc13dd8d1150aa6377f97f0e11450a67d;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.980338215827942;0.2762891054153442
345;This patch displays the oom killer header whenever it panics;bug reports can include pertinent information to debug the issue, if possible;https://github.com/torvalds/linux/commit/1b604d75bbb6e28628c5a95a433432973c33d581;use N_MEMORY instead;handle with the nodes which have memory,;https://github.com/torvalds/linux/commit/bd3a66c1cdf31274489cc1b5ace879695a5a1797;Contradicts;0.9627922773361206;0.5092288851737976
346;select_bad_process();it makes consistency more and makes speed up;https://github.com/torvalds/linux/commit/495789a51a91cb8c015d8d77fecbac1caf20b186;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.906706154346466;0.5374101400375366
347;select_bad_process() must select killable task;killable task;https://github.com/torvalds/linux/commit/28b83c5193e7ab951e402252278f2cc79dc4d298;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9276869297027588;0.5000079870223999
348;Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;The flag is set in mark_oom_victim and never cleared;so it is stable in the exit_mmap path;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;Contradicts;0.9333836436271667;0.6594198346138
349;Fix this issue by providing a new mm_is_oom_victim() helper;operates on the mm struct rather than a task;https://github.com/torvalds/linux/commit/4837fe37adff1d159904f0c013471b1ecbcb455e;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;https://github.com/torvalds/linux/commit/b2b755b5f10eb32fbdc73a9907c07006b17f714b;Contradicts;0.9186636209487916;0.605677604675293
350;Teach nodemask_pr_args to handle NULL nodemask carefully;printk already handles NULL pointers properly;https://github.com/torvalds/linux/commit/0205f75571e3a70c35f0dd5e608773cce97d9dbb;Simplification of both alloc_warn() and dump_header() and getting rid of pr_cont altogether;Allows simplification;https://github.com/torvalds/linux/commit/0205f75571e3a70c35f0dd5e608773cce97d9dbb;Contradicts;0.978388011455536;0.4145413637161255
351;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;Stick to accounting for half;Significant improvement;https://github.com/torvalds/linux/commit/9827b781f20828e5ceb911b879f268f78fe90815;Contradicts;0.93816739320755;0.1131467372179031
352;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;https://github.com/torvalds/linux/commit/58cf188ed649b6570dfdc9c62156cdf396c2e395;Contradicts;0.943445920944214;0.3504028022289276
353;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();https://github.com/torvalds/linux/commit/5cd9c58fbe9ec92b45b27e131719af4f2bd9eb40;Contradicts;0.9137211441993712;0.6280591487884521
354;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";https://github.com/torvalds/linux/commit/c50842c8e1cddcdb69d3ece4f4df005a0e6c5ceb;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9563543796539308;0.1064758673310279
355;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;https://github.com/torvalds/linux/commit/cd04ae1e2dc8e3651b8c427ec1b9500c6eed7b90;Contradicts;0.9098841547966005;0.6197777986526489
356;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;https://github.com/torvalds/linux/commit/97829955ad291acec1d8b94e9911b3ceb1118bb1;Contradicts;0.913314938545227;0.3434808254241943
357;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";https://github.com/torvalds/linux/commit/6a2d5679b4a852a3bf80c570644456ab466ab714;Contradicts;0.922973930835724;0.3692268431186676
358;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;remove unnecessary exit_state check;unnecessary;https://github.com/torvalds/linux/commit/fb794bcbb4e5552242f9a4c5e1ffe4c6da29a968;Contradicts;0.9047065377235411;0.5209470391273499
359;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;An admin can easily get the full oom context at a single line;makes parsing much easier;https://github.com/torvalds/linux/commit/ef8444ea01d7442652f8e1b8a8b94278cb57eafd;Contradicts;0.9073082208633424;0.4941120147705078
360;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;removes the need for munlock_vma_pages_all();eliminating the catastrophic contention on i_mmap_rwsem, and the need for page lock on the pages;https://github.com/torvalds/linux/commit/a213e5cf71cbcea4b23caedcb8fe6629a333b275;Contradicts;0.9312220215797424;0.2967004477977752
361;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;https://github.com/torvalds/linux/commit/4d4bbd8526a8fbeb2c090ea360211fceff952383;Kill it and directly access;directly access;https://github.com/torvalds/linux/commit/d21142ece414ce1088cfcae760689aa60d6fee80;Contradicts;0.9202320575714112;0.5382360816001892
362;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;https://github.com/torvalds/linux/commit/97829955ad291acec1d8b94e9911b3ceb1118bb1;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;https://github.com/torvalds/linux/commit/5989ad7b5ede38d605c588981f634c08252abfc3;Contradicts;0.9458023905754088;0.1028559878468513
363;keep the existing checks;uid==0 makes processes on the host as well as in containers more important;https://github.com/torvalds/linux/commit/97829955ad291acec1d8b94e9911b3ceb1118bb1;delete unlock_range();exit_mmap() does not need locked_vm updates;https://github.com/torvalds/linux/commit/a213e5cf71cbcea4b23caedcb8fe6629a333b275;Contradicts;0.9550231099128724;0.207011342048645
364;The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;https://github.com/torvalds/linux/commit/e338d263a76af78fe8f38a72131188b58fceb591;Have no license information of any form;GPL v2 only;https://github.com/torvalds/linux/commit/457c89965399115e5cd8bf38f9c597293405703d;Contradicts;0.9137638211250304;0.3181135654449463
