Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;start using GPE from userspace;GPE is already disabled in interrupt context;Contradicts;0.6630831360816956
Remove the old GPE type handling entirely  ;Gets rid of various quirks, like the implicit disabling with GPE type setting;"Invoke with ; as leaving it off confuses Lindent  ";gcc doesnt care;Contradicts;0.6026275157928467
complain the following warning message;"will

";"This patch is to eliminate the above warning message
";Device PNP0C0D:00 failed to resume: error 1;Contradicts;0.5094721913337708
"This patch is to eliminate the above warning message
";Device PNP0C0D:00 failed to resume: error 1;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5087936520576477
return -ENODEV;theres no lid device present;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6524273157119751
Some drivers need to know when a lid event occurs and get the current status;-;Better to oops and learn about a bug;than to silently cover it up;Contradicts;0.7356205582618713
Some drivers need to know when a lid event occurs and get the current status;-;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.5327678918838501
Some drivers need to know when a lid event occurs and get the current status;-;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6478748917579651
we could install either a fixed event handler or a notify handler, but the Linux/ACPI code now handles that for us;We previously needed that so we dont need to worry about it;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.6616414189338684
we could install either a fixed event handler or a notify handler, but the Linux/ACPI code now handles that for us;We previously needed that so we dont need to worry about it;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5910887718200684
Remove button->device pointer;button;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6220230460166931
This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;"proc_fops is declared as ""const""";should give some thoughts;Contradicts;0.6047133207321167
This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;Contradicts;0.8349640369415283
This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.5413896441459656
This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;Remove unneeded acpi_handle from driver;unneeded;Contradicts;0.517850399017334
This patch adds temporaries to cache the acpi_device_hid(), acpi_device_name(), and acpi_device_class() pointers;so we dont have to clutter the code with so many uses of those interfaces;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.702793538570404
Setting ->owner as done currently (pde->owner = THIS_MODULE) is racy;as correctly noted at bug #12454;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.8064483404159546
leave ->owner as easy-manipulative field;somebody will forget to unpin previous/pin current module when switching ->owner;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.593200147151947
"rmmoded directories will be empty and return ""."" and "".."" -- no harm";no harm;"Create a separate ""historical"" git archive";about 3.2GB when imported into git - space that would just make the early git days unnecessarily complicated;Contradicts;0.527715802192688
dont want such modular code;definitely;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5851499438285828
start using GPE from userspace;GPE is already disabled in interrupt context;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5181595683097839
Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.5826000571250916
Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.8271269202232361
Move all the component definitions for drivers to a single shared place, include/acpi/acpi_drivers.h  ;to have a single shared place;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6931242942810059
"verify by using ""input-events"" from input-utils and just closing and opening the lid";easy;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6864086985588074
use non-racy method for proc entries creation;reduce race conditions in proc entries creation;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.5388475656509399
Use proc_create()/proc_create_data() to make sure that ->proc_fops and ->data be setup;before gluing PDE to main tree;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.843336820602417
Add correct ->owner to proc_fops to fix reading/module unloading race  ;fix reading/module unloading race;Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Contradicts;0.8556905388832092
Add correct ->owner to proc_fops to fix reading/module unloading race  ;fix reading/module unloading race;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.6318983435630798
Add correct ->owner to proc_fops to fix reading/module unloading race  ;fix reading/module unloading race;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.8102622628211975
Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;Contradicts;0.5592790246009827
Re-name acpi_bus_generate_event() to acpi_bus_generate_proc_event()  ;to make sure there is no confusion that it is for /proc/acpi/event only;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6045134663581848
Add CONFIG_ACPI_PROC_EVENT to allow removal of /proc/acpi/event;to allow removal of /proc/acpi/event;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5307039022445679
ls bus/acpi/drivers  ;Display the list of ACPI drivers.;Use acpi_devices handle instead of drivers  ;-;Contradicts;0.6758315563201904
ls bus/acpi/drivers  ;Display the list of ACPI drivers.;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6195628643035889
"Invoke with ; as leaving it off confuses Lindent  ";gcc doesnt care;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.6444593667984009
remove unnecessary casts and variable initializations, clean up formatting;unnecessary;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.5384094715118408
Use acpi_devices handle instead of drivers  ;-;un-export ACPI_ERROR() -- use printk(KERN_ERR...);use printk(KERN_ERR...);Contradicts;0.664434552192688
