Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
uid==0 makes processes only on the host more important;even without any capabilities;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.582138180732727
uid==0 makes processes only on the host more important;even without any capabilities;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5921363234519958
uid==0 makes processes only on the host more important;even without any capabilities;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.6923187971115112
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;kill only the cgroup if the cgroups init has a bug;rather than force a kernel panic;Contradicts;0.6095103621482849
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;cleanup: remove task_t and convert all the uses to struct task_struct;remove task_t and convert all the uses to struct task_struct;Contradicts;0.6233958601951599
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;Contradicts;0.5735738277435303
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8762239813804626
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.8999482989311218
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;kill the current process;this is a constrained allocation and we should (kill the current process);Contradicts;0.8454625010490417
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Stick to accounting for half;Significant improvement;Contradicts;0.633474588394165
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;kill the thread group leader;the actual process name is printed to the kernel log rather than the thread group name which may be shared amongst several processes;Contradicts;0.5465121865272522
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;oom_kill: has_intersects_mems_allowed() needs rcu_read_lock();rcu_read_lock() is needed for has_intersects_mems_allowed();Contradicts;0.5737799406051636
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;"we need ""bool ret"" and ""break""";we can not simply return from the loop;Contradicts;0.6998915076255798
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;Contradicts;0.8564866185188293
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.6066142916679382
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.6239014267921448
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Have no license information of any form;GPL v2 only;Contradicts;0.9137638211250305
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;Contradicts;0.5102512836456299
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Split oom_kill_process();With an intention to re-use the second half;Contradicts;0.6557601690292358
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.8579533696174622
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.8342708349227905
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.6232447028160095
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;oom_scan_process_thread doesnt need to care about freezer anymore;TIF_MEMDIE and freezer are excluded completely now;Contradicts;0.5623764991760254
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;The change prevents process_mrelease from calling;which can lead to waiting for IO completion in exit_aio.;Contradicts;0.5438451170921326
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Remove the parameter @mem;removed since v2.6.26;Contradicts;0.685836911201477
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;cap_safe_nice() only ever saw current, so now uses capable();only ever saw current, capable();Contradicts;0.7748452425003052
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.5554240345954895
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.6329606175422668
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;remove the prototype for the old function;the prototype still existed;Contradicts;0.7437432408332825
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Kill it and directly access;directly access;Contradicts;0.6255261898040771
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.5561625957489014
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;skip zombies when iterating tasklist;oom;Contradicts;0.601612389087677
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.59401535987854
The patch supports legacy (32-bit) capability userspace and translates 32-bit capabilities to/from userspace and the VFS to 64-bit kernel space capabilities.;Supports legacy (32-bit) capability userspace and translates 32-bit capabilities.;Add a missing newline;missing;Contradicts;0.5360884070396423
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;cleanup: remove task_t and convert all the uses to struct task_struct;remove task_t and convert all the uses to struct task_struct;Contradicts;0.5433961749076843
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5780795812606812
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.6565788984298706
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.5392090082168579
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;kill the thread group leader;the actual process name is printed to the kernel log rather than the thread group name which may be shared amongst several processes;Contradicts;0.5465744733810425
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5366456508636475
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Have no license information of any form;GPL v2 only;Contradicts;0.6640838384628296
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5825070738792419
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.6207613348960876
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.7777890563011169
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.5186818838119507
Move the task_struct members specific to rt scheduling together;specific to rt scheduling;Kswapd which sounds like another good fit is not appropriate as well;it might get blocked on locks during reclaim as well;Contradicts;0.5217791199684143
Use helpers to obtain task pid in printks;to obtain task pid in printks;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.6384342312812805
Use helpers to obtain task pid in printks;to obtain task pid in printks;kill the thread group leader;the actual process name is printed to the kernel log rather than the thread group name which may be shared amongst several processes;Contradicts;0.5134844779968262
Use helpers to obtain task pid in printks;to obtain task pid in printks;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.8007149696350098
Use helpers to obtain task pid in printks;to obtain task pid in printks;Have no license information of any form;GPL v2 only;Contradicts;0.6940857768058777
Use helpers to obtain task pid in printks;to obtain task pid in printks;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.6006933450698853
Use helpers to obtain task pid in printks;to obtain task pid in printks;its silly to unconditionally kill the faulting process at page fault time;With increasingly sophisticated oom behaviour;Contradicts;0.608441948890686
Use helpers to obtain task pid in printks;to obtain task pid in printks;Kill it and directly access;directly access;Contradicts;0.5752491354942322
Use helpers to obtain task pid in printks;to obtain task pid in printks;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.564428985118866
Use helpers to obtain task pid in printks;to obtain task pid in printks;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.6188939809799194
Use helpers to obtain task pid in printks;to obtain task pid in printks;Using only a trylock and retry 10 times with a short sleep in between;To prevent from blocking on the lock without any forward progress;Contradicts;0.8459240198135376
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5306844711303711
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8817124962806702
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.8779756426811218
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.7006956338882446
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Have no license information of any form;GPL v2 only;Contradicts;0.65966796875
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;The oom reaper cannot run on the mm anymore;the munlock is safe to do in exit_mmap();Contradicts;0.5876716375350952
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.6222339868545532
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5168495774269104
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.5770856142044067
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Kill it and directly access;directly access;Contradicts;0.5227627158164978
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.8336198329925537
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.551359236240387
start using the helpers (task_pid_nr/task_pid_vnr/task_pid_nr_ns) in the kernel;The task_struct->pid member is going to be deprecated;Kswapd which sounds like another good fit is not appropriate as well;it might get blocked on locks during reclaim as well;Contradicts;0.6382141709327698
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;panic is preferable rather than kill some processes;there are environments where panic is preferable;Contradicts;0.5097365379333496
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5745362043380737
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.737127423286438
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;Have no license information of any form;GPL v2 only;Contradicts;0.5990512371063232
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.5479515194892883
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.616783618927002
start with the pid, printed to dmesg ;safely use task_pid_nr() in this case;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.5772702097892761
hide it behind the helpers;With pid namespaces this field is now dangerous to use explicitly;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5248941779136658
hide it behind the helpers;With pid namespaces this field is now dangerous to use explicitly;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5581744313240051
hide it behind the helpers;With pid namespaces this field is now dangerous to use explicitly;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.7419416904449463
hide it behind the helpers;With pid namespaces this field is now dangerous to use explicitly;Kill it and directly access;directly access;Contradicts;0.5847366452217102
hide it behind the helpers;With pid namespaces this field is now dangerous to use explicitly;The oom killer does not want to defer in this case;there is no guarantee that thread will ever exit without intervention;Contradicts;0.7307841181755066
start isolating the tons of warnings;cannot be sent right now as this leads to tons of warnings;It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;Contradicts;0.5980114340782166
start isolating the tons of warnings;cannot be sent right now as this leads to tons of warnings;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5765072107315063
start isolating the tons of warnings;cannot be sent right now as this leads to tons of warnings;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.5214409828186035
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.6682213544845581
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.6876901388168335
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;oom_kill: has_intersects_mems_allowed() needs rcu_read_lock();rcu_read_lock() is needed for has_intersects_mems_allowed();Contradicts;0.5171175003051758
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;Have no license information of any form;GPL v2 only;Contradicts;0.8168197870254517
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;Contradicts;0.5045274496078491
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.775569498538971
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.6033647060394287
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.5368791818618774
p->tgid == pid has to be changed to has_group_leader_pid();Oleg pointed out that in case of posix cpu timers this is the same, and thread_group_leader() is more preferable.;The fix is to remove __show_mem() and add its argument to show_mem() in all implementations;to prevent this breakage;Contradicts;0.7992454767227173
kill only the cgroup if the cgroups init has a bug;rather than force a kernel panic;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5288401246070862
kill only the cgroup if the cgroups init has a bug;rather than force a kernel panic;Turn that interruptible sleep unto uninterruptible;so we dont get a busywait if signal_pending();Contradicts;0.59870845079422
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;Stick to accounting for half;Significant improvement;Contradicts;0.6122865080833435
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.5802368521690369
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.5372488498687744
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.6886841058731079
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;The change prevents process_mrelease from calling;which can lead to waiting for IO completion in exit_aio.;Contradicts;0.5289592146873474
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.5480718016624451
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.902287483215332
It is better to simply test for intersection between the tasks mems_allowed in their task descriptors;It is better;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.630527913570404
update comments to reflect current code;reflect current code;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.7669598460197449
update comments to reflect current code;reflect current code;remove unnecessary exit_state check;unnecessary;Contradicts;0.5288050174713135
update comments to reflect current code;reflect current code;Rename try_set_zonelist_oom() to oom_zonelist_trylock() and rename clear_zonelist_oom() to oom_zonelist_unlock();to imply there is proper locking semantics;Contradicts;0.5346273183822632
update comments to reflect current code;reflect current code;remove a stale code;quick fixup;Contradicts;0.7817121744155884
update comments to reflect current code;reflect current code;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5429107546806335
update comments to reflect current code;reflect current code;delete the corresponding comment;it will be checked in oom_unkillable_task();Contradicts;0.5342803001403809
update comments to reflect current code;reflect current code;per-cpu pageset statistics are now suppressed;extremely verbose in oom killer output;Contradicts;0.6547873616218567
Update the comments for __oom_kill_task();to reflect the code changes;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5518845319747925
Update the comments for __oom_kill_task();to reflect the code changes;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.653880774974823
Update the comments for __oom_kill_task();to reflect the code changes;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.5116941332817078
Update the comments for __oom_kill_task();to reflect the code changes;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.5134506821632385
Update the comments for __oom_kill_task();to reflect the code changes;Drop the MPOL_INTERLEAVE;Those allocations never have a nodemask defined (see alloc_page_interleave), so this is a dead code and a confusing one because MPOL_INTERLEAVE is a hint rather than a hard requirement, so it shouldnt be considered during the OOM.;Contradicts;0.5332762598991394
Update the comments for __oom_kill_task();to reflect the code changes;delete the corresponding comment;it will be checked in oom_unkillable_task();Contradicts;0.815309464931488
Update the comments for __oom_kill_task();to reflect the code changes;Give it access to memory reserves with a higher scheduling priority;so that it may quickly exit and free its memory;Contradicts;0.5159125328063965
Moving the test down;will give the desired behaviour;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8169830441474915
Moving the test down;will give the desired behaviour;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.9501559138298035
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.9363641142845154
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;It will trigger an OOM livelock;if its parent is unable to reap it due to doing an allocation and waiting for the OOM killer to kill it;Contradicts;0.9382614493370056
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;kill the insufficient and no longer needed PT_TRACE_EXIT check;insufficient and no longer needed;Contradicts;0.6335048079490662
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.5919274091720581
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.9728145599365234
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.5760741233825684
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.5553708076477051
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;We are not checking whether the task is frozen;that would be racy and __thaw_task does that already;Contradicts;0.5879161953926086
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;Contradicts;0.7598164081573486
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;its silly to unconditionally kill the faulting process at page fault time;With increasingly sophisticated oom behaviour;Contradicts;0.5603137016296387
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;These tests are no longer necessary;it is now guaranteed that fatal_signal_pending will be set if the code enters ptrace_stop during a coredump;Contradicts;0.9074370861053467
This is required to prevent OOM killer deadlocks;they dont actually get killed, because theyre already exiting -- theyre simply allowed access to memory reserves;Ignore the fact that all threads in a thread group do not necessarily exit at the same time;495789a5 (oom: make oom_score to per-process value);Contradicts;0.514288067817688
it should actually be allowed to access reserved memory;current is exiting and it should not OOM kill something else;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5722048878669739
it should actually be allowed to access reserved memory;current is exiting and it should not OOM kill something else;signal to the process that no memory exists;given the constraints that the process (or the configuration of the process) has placed on the allocation behavior;Contradicts;0.5416200757026672
it should actually be allowed to access reserved memory;current is exiting and it should not OOM kill something else;It is always allowed to adjust /proc/pid/oom_score_adj;If any CAP_SYS_ADMIN process would like to be biased against;Contradicts;0.8409841060638428
it should actually be allowed to access reserved memory;current is exiting and it should not OOM kill something else;considered a reasonable constrain;the overall system health is more important than debugability of a particular application;Contradicts;0.5507022738456726
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;Patches 3 and 4 should go in ditto;trivial printk -> pr_info conversion;Contradicts;0.5490204691886902
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.5127943754196167
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;Remove the PT_TRACE_EXIT check in oom_scan_process_thread();"It was added to handle the case when coredumping was ""frozen"" by ptrace, but it doesnt really work";Contradicts;0.6572113037109375
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.5252839922904968
Cant do this via a straight check in page_alloc.c ;that would allow multiple tasks to use up reserves;The MMU_NOTIFY_UNMAP is always the safe default;users of mmu notifier should assume that every for the range is going away when that event happens;Contradicts;0.7547205686569214
